Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
PD Dr. Sonja Maria Steckbauer,Eichstätt,3756-Sonja_Maria_Steckbauer,11.2167,48.9,,2009-12-28,2015-01-01,7004613
PD Dr. Sonja Maria Steckbauer,Spiekeroog,75-Sonja_Maria_Steckbauer,7.7167,53.7833,,2014-03-04,2015-01-01,1009246
PD Dr. Steffen Schneider,Tübingen,1840-Steffen_Schneider,9.75,48.5,,2011-11-16,2015-01-01,1003267
PD Dr. Thomas Höpel,Leipzig,873-Thomas_HOepel,12.4167,51.3333,,2011-01-09,2015-01-01,7012329
PD Dr. Thomas Stauder,Augsburg,3803-Thomas_Stauder,10.9,48.35,,2014-03-25,2015-01-01,7004324
PD Dr. Ursula Jung,Bochum,535-Ursula_Jung,7.1833,51.4667,,2010-10-29,2015-01-01,7004904
Peter Peetz,Hamburg,173-Peter_Peetz,10,53.5833,,2010-04-07,2015-01-01,7003673
Petra Noack,Frankfurt am Main,83-Petra_Noack,8.662009637,50.1213881,,2010-01-08,2015-01-01,
Philipp Krämer,Potsdam,349-Philipp_KrAemer,13.0667,52.4,,2010-09-07,2015-01-01,7003728
Prof. Dr. Albrecht  Buschmann,Rostock,2276-Albrecht_Buschmann,12.15,54.1,,2012-04-27,2015-01-01,7003729
Prof. Dr. Alfonso de Toro,Leipzig,3622-Alfonso_de_Toro,12.4167,51.3333,,2013-12-10,2015-01-01,7012329
Prof. Dr. Álvaro S. Octavio de Toledo y Huerta,München,3845-_lvaro_S_Octavio_de_Toledo_y_Huerta,11.5833,48.1333,,2014-04-20,2015-01-01,7004333
Prof. Dr. Andre Klump,Trier,814-Andre_Klump,6.5833,50,,2010-12-23,2015-01-01,7004451
Prof. Dr. Andrea Oberhuber,Spiekeroog,3958-Andrea_Oberhuber,7.7167,53.7833,,2014-06-13,2015-01-01,1009246
Prof. Dr. Andrea Pagni,Erlangen,4052-Andrea_Pagni,11.0333,49.6,,2014-08-11,2015-01-01,7004332
Prof. Dr. Andreas Dufter,München,201-Andreas_Dufter,11.5833,48.1333,,2010-05-15,2015-01-01,7004333
Prof. Dr. Andrei Corbea-Hoisie,Iași,2993-Andrei_Corbea_Hoisie,27.6333,47.15,,2013-01-30,2015-01-01,7004033
Prof. Dr. Angelica Rieger,Aachen,1931-Angelica_Rieger,6.1,50.7667,,2011-12-16,2015-01-01,7004799
Prof. Dr. Anja  Bandau,Berlin,291-Anja_Bandau,13.4167,52.5333,,2010-07-27,2015-01-01,7003712
Prof. Dr. Annette Gerstenberg,Berlin,14-Annette_Gerstenberg,13.4167,52.5333,,2009-11-02,2015-01-01,7003712
Prof. Dr. Annette Sabban,Hildesheim,2864-Annette_Sabban,9.9667,52.15,,2012-11-16,2015-01-01,7005248
Prof. Dr. Antonella Benucci,Siena,2184-Antonella_Benucci,11.3167,43.3167,,2012-03-28,2015-01-01,7011179
Prof. Dr. Axel Schönberger,Bremen,74-Axel_SchOenberger,8.8,53.0833,,2009-12-25,2015-01-01,7005286
Prof. Dr. Barbara Wehr,Mainz,2202-Barbara_Wehr,8.2667,50,,2012-04-04,2015-01-01,7004449
Prof. Dr. Bärbel Pauline Kuhn,Siegen,2708-BAerbel_Pauline_Kuhn,8.0333,50.8667,,2012-08-25,2015-01-01,7012712
Prof. Dr. Benedicte Vauthier,Bern,1172-Benedicte_Vauthier,7.4333,46.95,,2011-04-17,2015-01-01,7007557
Prof. Dr. Bénédicte Vauthier,Tours,295-B_n_dicte_Vauthier,0.7,47.3833,,2010-07-31,2015-01-01,7008323
Prof. Dr. Benjamin Lucas Meisnitzer,Mainz,3972-Benjamin_Lucas_Meisnitzer,8.2667,50,,2014-06-21,2015-01-01,7004449
Prof. Dr. Bettina Kluge,Hildesheim,3721-Bettina_Kluge,9.9667,52.15,,2014-02-27,2015-01-01,7005248
Prof. Dr. Birgit Mertz-Baumgartner,Innsbruck,2330-Birgit_Mertz_Baumgartner,11.4,47.2667,,2012-05-20,2015-01-01,7003249
Prof. Dr. Birgit Wagner,Wien,2595-Birgit_Wagner,16.3667,48.2167,,2012-07-02,2015-01-01,7003321
Prof. Dr. Brigitte  Sändig,Potsdam,76-Brigitte_SAendig,13.0667,52.4,,2009-12-28,2015-01-01,7003728
Prof. Dr. Brigitte Burrichter,Würzburg,2319-Brigitte_Burrichter,9.9333,49.8,,2012-05-15,2015-01-01,7004335
Prof. Dr. Carmela Di Giovanni,Spiekeroog,3945-Carmela_Di_Giovanni,7.7167,53.7833,,2014-06-06,2015-01-01,1009246
Prof. Dr. Carolin Fischer,Pau,1998-Carolin_Fischer,-0.372,43.301,,2012-01-09,2015-01-01,7031499
Prof. Dr. Carsten Sinner,Leipzig,1930-Carsten_Sinner,12.4167,51.3333,,2011-12-16,2015-01-01,7012329
Prof. Dr. Christian  von Tschilschke,Siegen,1303-Christian_von_Tschilschke,8.0333,50.8667,,2011-05-26,2015-01-01,7012712
Prof. Dr. Christiane  Solte-Gresser,Saarbrücken,886-Christiane_Solte_Gresser,6.9667,49.25,,2011-01-14,2015-01-01,7004454
Prof. Dr. Christine Michler,Bamberg,32-Christine_Michler,10.9,49.9,,2009-12-03,2015-01-01,7004325
Prof. Dr. Christoph Bürgel,Osnabrück,3385-Christoph_BUergel,8.05,52.2833,,2013-08-17,2015-01-01,7005252
Prof. Dr. Christoph Gabriel,Hamburg,418-Christoph_Gabriel,10,53.5833,,2010-10-01,2015-01-01,7003673
Prof. Dr. Christoph Vatter,Saarbrücken,2798-Christoph_Vatter,6.9667,49.25,,2012-10-18,2015-01-01,7004454
Prof. Dr. Claudia Gronemann,Mannheim,3035-Claudia_Gronemann,8.4667,49.5,,2013-02-24,2015-01-01,7005179
Prof. Dr. Claudia Hammerschmidt,Trier,767-Claudia_Hammerschmidt,6.5833,50,,2010-12-14,2015-01-01,7004451
Prof. Dr. Cornelia Ruhe,Mannheim,24-Cornelia_Ruhe,8.4667,49.5,,2009-12-02,2015-01-01,7005179
Prof. Dr. Daniel Reimann,Essen,72-Daniel_Reimann,4.4667,51.4667,,2009-12-23,2015-01-01,1026416
Prof. Dr. Daniela Pirazzini,Bonn,2021-Daniela_Pirazzini,7.1,50.7333,,2012-01-16,2015-01-01,7005090
Prof. Dr. Dietmar Osthus,Essen,1449-Dietmar_Osthus,4.4667,51.4667,,2011-07-05,2015-01-01,1026416
Prof. Dr. Dietrich Scholler,Mainz,184-Dietrich_Scholler,8.2667,50,,2010-04-21,2015-01-01,7004449
Prof. Dr. Dina De Rentiis,Bamberg,996-Dina_De_Rentiis,10.9,49.9,,2011-02-06,2015-01-01,7004325
Prof. Dr. Dorothee Röseberg,Halle an der Saale,2632-Dorothee_ROeseberg,12.0058500694,51.49571545,,2012-07-19,2015-01-01,
Prof. Dr. Dorothee Röseberg,Halle an der Saale,3003-Dorothee_ROeseberg,12.0058500694,51.49571545,,2013-02-05,2015-01-01,
Prof. Dr. Eberhard Geisler,Mainz,3440-Eberhard_Geisler,8.2667,50,,2013-09-19,2015-01-01,7004449
Prof. Dr. Elisabeth Burr,Leipzig,94-Elisabeth_Burr,12.4167,51.3333,,2010-01-17,2015-01-01,7012329
Prof. Dr. Elissa Pustka,Wien,4080-Elissa_Pustka,16.3667,48.2167,,2014-09-08,2015-01-01,7003321
Prof. Dr. Elmar Eggert,Kiel,802-Elmar_Eggert,10.1333,54.3333,,2010-12-20,2015-01-01,7004457
Prof. Dr. Elmar Schafroth,Düsseldorf,2610-Elmar_Schafroth,6.7833,51.2167,,2012-07-08,2015-01-01,7004443
Prof. Dr. Elton Prifti,Mannheim,29-Elton_Prifti ,8.4667,49.5,,2009-12-02,2015-01-01,7005179
Prof. Dr. Elwys De Stefani,Bern,1456-Elwys_De_Stefani,7.4333,46.95,,2011-07-08,2015-01-01,7007557
Prof. Dr. Enrique Rodrigues-Moura,Bamberg,176-Enrique_Rodrigues_Moura,10.9,49.9,,2010-04-09,2015-01-01,7004325
Prof. Dr. Eva Gugenberger,Spiekeroog,4031-Eva_Gugenberger,7.7167,53.7833,,2014-07-28,2015-01-01,1009246
Prof. Dr. Eva Kimminich,Potsdam,2989-Eva_Kimminich,13.0667,52.4,,2013-01-25,2015-01-01,7003728
Prof. Dr. Eva Lavric,Innsbruck,131-Eva_Lavric,11.4,47.2667,,2010-02-13,2015-01-01,7003249
Prof. Dr. Eva Leitzke-Ungerer,Halle an der Saale,48-Eva_Leitzke_Ungerer,12.0058500694,51.49571545,,2009-12-07,2015-01-01,
Prof. Dr. Eva Martha Eckkrammer,Spiekeroog,3981-Eva_Martha_Eckkrammer,7.7167,53.7833,,2014-06-25,2015-01-01,1009246
Prof. Dr. Eva-Maria Remberger,Spiekeroog,4042-Eva_Maria_Remberger,7.7167,53.7833,,2014-08-01,2015-01-01,1009246
Prof. Dr. Fernand Hörner,Düsseldorf,118-Fernand_HOerner,6.7833,51.2167,,2010-02-03,2015-01-01,7004443
Prof. Dr. Filippo Fonio,Spiekeroog,3888-Filippo_Fonio,7.7167,53.7833,,2014-05-13,2015-01-01,1009246
Prof. Dr. Franz Lebsanft,Bonn,2295-Franz_Lebsanft,7.1,50.7333,,2012-05-07,2015-01-01,7005090
Prof. Dr. Franziska Sick,Kassel,82-Franziska_Sick,9.3333,51.1667,,2010-01-08,2015-01-01,7005941
Prof. Dr. Fritz Nies,Düsseldorf,3451-Fritz_Nies,6.7833,51.2167,,2013-09-25,2015-01-01,7004443
Prof. Dr. Georg  Kremnitz,Wien,3464-Georg_Kremnitz,16.3667,48.2167,,2013-09-30,2015-01-01,7003321
Prof. Dr. Georg A.  Kaiser,Konstanz,3447-Georg_A_Kaiser,9.1667,47.6667,,2013-09-24,2015-01-01,7005174
Prof. Dr. Georg Pichler,Alcalá de Henares,2956-Georg_Pichler,-3.364614,40.4817201,,2013-01-02,2015-01-01,
Prof. Dr. Gerald Ford,Langeoog,1536-Gerald_Ford,7.4860135,53.7460094,,2011-08-04,2015-01-01,
Prof. Dr. Gerda Haßler,Potsdam,103-Gerda_Hassler,13.0667,52.4,,2010-01-23,2015-01-01,7003728
Prof. Dr. Gerhard  Poppenberg,Heidelberg,1067-Gerhard_Poppenberg,8.7,49.4167,,2011-03-02,2015-01-01,7005177
Prof. Dr. Gerhard  Wild,Frankfurt am Main,2762-Gerhard_Wild,8.662009637,50.1213881,,2012-09-24,2015-01-01,
Prof. Dr. Gesine Mueller,Köln,2026-Gesine_Mueller,6.95,50.9333,,2012-01-16,2015-01-01,7004446
Prof. Dr. Gisela Febel,Spiekeroog,3957-Gisela_Febel,7.7167,53.7833,,2014-06-13,2015-01-01,1009246
Prof. Dr. Giuliana Giusti,Venice,912-Giuliana_Giusti,12.5667,45.5833,,2011-01-18,2015-01-01,7003006
Prof. Dr. Gualtiero Boaglio,Wien,2358-Gualtiero_Boaglio,16.3667,48.2167,,2012-05-29,2015-01-01,7003321
Prof. Dr. Gudrun Bachleitner-Held,Salzburg,4037-Gudrun_Bachleitner_Held,13.05,47.8,,2014-07-31,2015-01-01,7003256
Prof. Dr. Gudrun Ziegler,Luxemburg,66-Gudrun_Ziegler,6.1667,49.75,,2009-12-19,2015-01-01,7003514
Prof. Dr. Hanno Ehrlicher,Augsburg,2885-Hanno_Ehrlicher,10.9,48.35,,2012-11-27,2015-01-01,7004324
Prof. Dr. Hans-Jürgen Lüsebrink,Saarbrücken,2644-Hans_JUergen_LUesebrink,6.9667,49.25,,2011-07-10,2015-01-01,7004454
Prof. Dr. Hans-Jürgen Lüsebrink,Saarbrücken,1464-Hans_JUergen_LUesebrink,6.9667,49.25,,2012-07-26,2015-01-01,7004454
Prof. Dr. Harm den Boer,Basel,3786-Harm_den_Boer,7.6,47.55,,2014-03-17,2015-01-01,7007269
Prof. Dr. Heidi Siller-Runggaldier,Innsbruck,1052-Heidi_Siller_Runggaldier,11.4,47.2667,,2011-02-24,2015-01-01,7003249
Prof. Dr. Helene Blondeau,Miami,3598-Helene_Blondeau,-80.1833,25.7667,,2013-12-01,2015-01-01,7014044
Prof. Dr. Helmut C. Jacobs,Essen,2687-Helmut_C_Jacobs,4.4667,51.4667,,2012-08-13,2015-01-01,1026416
Prof. Dr. Henry Thorau,Trier,3044-Henry_Thorau,6.5833,50,,2013-03-01,2015-01-01,7004451
Prof. Dr. Henry Thorau,Spiekeroog,3825-Henry_Thorau,7.7167,53.7833,,2014-04-08,2015-01-01,1009246
Prof. Dr. Ingo  Kolboom,Dresden,2967-Ingo_Kolboom,13.75,51.05,,2013-01-06,2015-01-01,7004455
Prof. Dr. Ingrid Neumann-Holzschuh,Regensburg,555-Ingrid_Neumann_Holzschuh,12.1,49.0167,,2010-11-03,2015-01-01,7013496
Prof. Dr. Irene Weber Henking,Spiekeroog,3976-Irene_Weber_Henking,7.7167,53.7833,,2014-06-24,2015-01-01,1009246
Prof. Dr. Isabella von Treskow,Regensburg,598-Isabella_von_Treskow,12.1,49.0167,,2010-11-10,2015-01-01,7013496
Prof. Dr. Isabelle Mordellet-Roggenbuck,Freiburg,3610-Isabelle_Mordellet_Roggenbuck,7.85,48,,2013-12-05,2015-01-01,1003143
Prof. Dr. Jean-Marc Terrasse,Spiekeroog,4008-Jean_Marc_Terrasse,7.7167,53.7833,,2014-07-10,2015-01-01,1009246
Prof. Dr. Jens Andermann,Spiekeroog,3846-Jens_Andermann,7.7167,53.7833,,2014-04-22,2015-01-01,1009246
Prof. Dr. Jens Lüdtke,Heidelberg,2149-Jens_LUedtke,8.7,49.4167,,2012-03-14,2015-01-01,7005177
Prof. Dr. Jochen Mecke,Regensburg,18-Jochen_Mecke,12.1,49.0167,,2009-11-24,2015-01-01,7013496
Prof. Dr. Johannes Angermüller,Mainz,51-Johannes_AngermUeller,8.2667,50,,2009-12-07,2015-01-01,7004449
Prof. Dr. Johannes Kabatek,Zürich,3012-Johannes_Kabatek,8.55,47.3833,,2013-02-07,2015-01-01,7003765
Prof. Dr. Jörg Dünne,Erfurt,2-JOerg_DUenne,11.05,50.9667,,2009-10-24,2015-01-01,7024031
Prof. Dr. Jörg Türschmann,Wien,725-JOerg_TUerschmann,16.3667,48.2167,,2010-12-03,2015-01-01,7003321
Prof. Dr. Jörn  Steigerwald,Paderborn,674-JOern_Steigerwald,8.7333,51.7167,,2010-11-22,2015-01-01,7005101
Prof. Dr. Joseph Jurt,Freiburg,2037-Joseph_Jurt,7.85,48,,2012-01-20,2015-01-01,1003143
Prof. Dr. Juan Méndez,Spain,4007-Juan_M_ndez,-4,40,,2014-07-10,2015-01-01,1000095
Prof. Dr. Juergen Schmidt-Radefeldt,Rostock,114-Juergen_Schmidt_Radefeldt,12.15,54.1,,2009-12-18,2015-01-01,7003729
Prof. Dr. Juergen Schmidt-Radefeldt,Rostock,61-Juergen_Schmidt_Radefeldt,12.15,54.1,,2010-01-31,2015-01-01,7003729
Prof. Dr. Kay Gonzalez-Vilbazo,Chicago,3746-Kay_Gonzalez_Vilbazo,-87.65,41.85,,2014-03-03,2015-01-01,7013596
Prof. Dr. Kirsten  Mahlke,Heidelberg,217-Kirsten_Mahlke,8.7,49.4167,,2010-05-29,2015-01-01,7005177
Prof. Dr. Kirsten Dickhaut,Koblenz,96-Kirsten_Dickhaut,8.2333,47.6167,,2010-01-20,2015-01-01,7007549
Prof. Dr. Klaus  Ley,Mainz,3486-Klaus_Ley,8.2667,50,,2013-10-13,2015-01-01,7004449
Prof. Dr. Klaus-Dieter Ertler,Graz,752-Klaus_Dieter_Ertler,15.3667,47.0833,,2010-12-10,2015-01-01,7003097
Prof. Dr. Kurt Spang,Navarra,161-Kurt_Spang,-1.5,42.6667,,2010-03-13,2015-01-01,7001155
Prof. Dr. Lidia  Becker,Hannover,1756-Lidia_Becker,9.7333,52.4,,2011-10-21,2015-01-01,7013260
Prof. Dr. Ludwig Fesenmeier,Spiekeroog,3832-Ludwig_Fesenmeier,7.7167,53.7833,,2014-04-10,2015-01-01,1009246
Prof. Dr. M. Carmen Balbuena Torezano,Córdoba,743-M_Carmen_Balbuena_Torezano,-4.7667,37.8833,,2010-12-07,2015-01-01,7002817
Prof. Dr. Magda Jeanrenaud,Iași,2994-Magda_Jeanrenaud,27.6333,47.15,,2013-01-30,2015-01-01,7004033
Prof. Dr. Marcus Bär,Hamburg,194-Marcus_BAer,10,53.5833,,2010-05-08,2015-01-01,7003673
Prof. Dr. Marcus Keller,Urbana-Champaign,1410-Marcus_Keller,-88.2072697,40.1105875,,2011-06-23,2015-01-01,
Prof. Dr. Margarete Zimmermann,Berlin,164-Margarete_Zimmermann,13.4167,52.5333,,2010-03-17,2015-01-01,7003712
Prof. Dr. Margarita Borreguero,Heidelberg,3094-Margarita_Borreguero,8.7,49.4167,,2013-04-01,2015-01-01,7005177
Prof. Dr. Maria Lieber,Dresden,997-Maria_Lieber,13.75,51.05,,2011-02-06,2015-01-01,7004455
Prof. Dr. Martha Kleinhans,Würzburg,3436-Martha_Kleinhans,9.9333,49.8,,2013-09-18,2015-01-01,7004335
Prof. Dr. Martin Haase,Bamberg,2905-Martin_Haase,10.9,49.9,,2012-12-09,2015-01-01,7004325
Prof. Dr. Martin Hummel,Graz,2880-Martin_Hummel,15.3667,47.0833,,2012-11-26,2015-01-01,7003097
Prof. Dr. Martin Stegu,Wien,3278-Martin_Stegu,16.3667,48.2167,,2013-07-03,2015-01-01,7003321
Prof. Dr. Martina  Schrader-Kniffki,Mainz,185-Martina_Schrader_Kniffki,8.2667,50,,2010-04-23,2015-01-01,7004449
Prof. Dr. Martina Drescher,Bayreuth,559-Martina_Drescher,11.5833,49.45,,2010-11-04,2015-01-01,7004326
Prof. Dr. Martina Nied Curcio,Rome,2932-Martina_Nied_Curcio,12.5,41.8833,,2012-12-20,2015-01-01,7000874
Prof. Dr. Matei Chihaia,Spiekeroog,4047-Matei_Chihaia,7.7167,53.7833,,2014-08-04,2015-01-01,1009246
Prof. Dr. Meike Meliss,Spiekeroog,3880-Meike_Meliss,7.7167,53.7833,,2014-05-10,2015-01-01,1009246
Prof. Dr. Michael  Metzeltin,Wien,1186-Michael_Metzeltin,16.3667,48.2167,,2011-04-19,2015-01-01,7003321
Prof. Dr. Michael Bernsen,Bonn,1657-Michael_Bernsen,7.1,50.7333,,2011-09-16,2015-01-01,7005090
Prof. Dr. Nadine Rentel,Zwickau,3646-Nadine_Rentel,12.5,50.7333,,2013-12-20,2015-01-01,7012354
Prof. Dr. Olga Hinojosa,Córdoba,1979-Olga_Hinojosa,-4.7667,37.8833,,2011-12-31,2015-01-01,7002817
Prof. Dr. Oscar Loureda,Heidelberg,223-Oscar_Loureda,8.7,49.4167,,2010-05-31,2015-01-01,7005177
Prof. Dr. Ottmar Ette,Potsdam,136-Ottmar_Ette,13.0667,52.4,,2010-02-20,2015-01-01,7003728
Prof. Dr. Paul Geyer,Bonn,3217-Paul_Geyer,7.1,50.7333,,2013-06-10,2015-01-01,7005090
Prof. Dr. Paul Videsott,Berlin,1843-Paul_Videsott,13.4167,52.5333,,2011-11-16,2015-01-01,7003712
Prof. Dr. Peter  Kuon,Salzburg,2287-Peter_Kuon,13.05,47.8,,2012-05-04,2015-01-01,7003256
Prof. Dr. Peter Koch,Spiekeroog,3844-Peter_Koch,7.7167,53.7833,,2014-04-17,2015-01-01,1009246
Prof. Dr. Peter Schneck,Osnabrück,101-Peter_Schneck,8.05,52.2833,,2010-01-22,2015-01-01,7005252
Prof. Dr. Peter Stein,Berlin,695-Peter_Stein,13.4167,52.5333,,2010-11-26,2015-01-01,7003712
Prof. Dr. Rafael Arnold,Rostock,3182-Rafael_Arnold,12.15,54.1,,2013-05-21,2015-01-01,7003729
Prof. Dr. Rainer Schlösser,Jena,2247-Rainer_SchlOesser,11.5833,50.9333,,2012-04-17,2015-01-01,7005973
Prof. Dr. Ralf Junkerjürgen,Regensburg,1447-Ralf_JunkerjUergen,12.1,49.0167,,2011-07-05,2015-01-01,7013496
Prof. Dr. Raymund Wilhelm,Klagenfurt,3712-Raymund_Wilhelm,14.3333,46.6333,,2011-10-15,2015-01-01,7003084
Prof. Dr. Raymund Wilhelm,Langeoog,1735-Raymund_Wilhelm,7.4860135,53.7460094,,2014-02-18,2015-01-01,
Prof. Dr. Rita  De Maeseneer,Antwerp,292-Rita_De_Maeseneer,4.4167,51.2167,,2010-07-29,2015-01-01,7007856
Prof. Dr. Rita  De Maeseneer,Ghent,3762-Rita_De_Maeseneer,3.7,51.0333,,2014-03-07,2015-01-01,7007887
Prof. Dr. Rita Catrina Imboden,Zürich,3022-Rita_Catrina_Imboden,8.55,47.3833,,2013-02-14,2015-01-01,7003765
Prof. Dr. Rita Franceschini,Berlin,3863-Rita_Franceschini,13.4167,52.5333,,2010-03-22,2015-01-01,7003712
Prof. Dr. Rita Franceschini,Spiekeroog,167-Rita_Franceschini,7.7167,53.7833,,2014-04-30,2015-01-01,1009246
Prof. Dr. Robert Fajen,Halle an der Saale,2991-Robert_Fajen,12.0058500694,51.49571545,,2013-01-28,2015-01-01,
Prof. Dr. Roger Friedlein,Bochum,3612-Roger_Friedlein,7.1833,51.4667,,2013-12-05,2015-01-01,7004904
Prof. Dr. Rogério  Vicente Ferreira,Brasil,2783-Rog_rio_Vicente_Ferreira,-55,-10,,2012-10-11,2015-01-01,1000047
Prof. Dr. Ronald Daus,Berlin,1889-Ronald_Daus,13.4167,52.5333,,2011-12-03,2015-01-01,7003712
Prof. Dr. Roswitha Böhm,Dresden,127-Roswitha_BOehm,13.75,51.05,,2010-02-12,2015-01-01,7004455
Prof. Dr. Sabine Schlickers,Bremen,3664-Sabine_Schlickers,8.8,53.0833,,2014-01-05,2015-01-01,7005286
Prof. Dr. Silke  Jansen,Spiekeroog,4020-Silke_Jansen,7.7167,53.7833,,2014-07-18,2015-01-01,1009246
Prof. Dr. Silke Segler-Meßner,Hamburg,3125-Silke_Segler_Messner,10,53.5833,,2013-04-15,2015-01-01,7003673
Prof. Dr. Stephan Rixen,Spiekeroog,3794-Stephan_Rixen,7.7167,53.7833,,2014-03-19,2015-01-01,1009246
Prof. Dr. Steven  Dworkin ,Michigan,1545-Steven_Dworkin,-84.55,42.7167,,2011-08-08,2015-01-01,2052433
Prof. Dr. Susanne Klengel,Berlin,203-Susanne_Klengel,13.4167,52.5333,,2010-05-16,2015-01-01,7003712
Prof. Dr. Sylvia  Thiele,Mainz,3895-Sylvia_Thiele,8.2667,50,,2014-05-15,2015-01-01,7004449
Prof. Dr. Teresa Pinheiro,Chemnitz,450-Teresa_Pinheiro,,,,2010-10-15,2015-01-01,1122727
Prof. Dr. Thomas Bremer,Halle an der Saale,2909-Thomas_Bremer,12.0058500694,51.49571545,,2012-12-10,2015-01-01,
Prof. Dr. Thomas Johnen,Münster,42-Thomas_Johnen,7.6167,51.9667,,2009-12-03,2015-01-01,1002616
Prof. Dr. Thomas Klinkert,Freiburg,488-Thomas_Klinkert,7.85,48,,2010-10-23,2015-01-01,1003143
Prof. Dr. Thomas Stehl,Potsdam,2863-Thomas_Stehl,13.0667,52.4,,2012-11-15,2015-01-01,7003728
Prof. Dr. Thomas Tinnefeld,Saarbrücken,80-Thomas_Tinnefeld,6.9667,49.25,,2010-01-07,2015-01-01,7004454
Prof. Dr. Till R. Kuhnle,Limoges,891-Till_R_Kuhnle,1.25,45.8333,,2011-01-15,2015-01-01,7008410
Prof. Dr. Tobias Brandenberger,Spiekeroog,3921-Tobias_Brandenberger,7.7167,53.7833,,2014-05-25,2015-01-01,1009246
Prof. Dr. Ulrich Hoinkes,Kiel,3252-Ulrich_Hoinkes,10.1333,54.3333,,2013-06-25,2015-01-01,7004457
Prof. Dr. Ulrich Pfeil ,Metz,189-Ulrich_Pfeil ,6.1833,49.1167,,2010-04-29,2015-01-01,7008418
Prof. Dr. Ursula  Reutner,Passau,64-Ursula_Reutner,13.4667,48.5833,,2009-12-18,2015-01-01,7004407
Prof. Dr. Ursula Mathis-Moser,Innsbruck,99-Ursula_Mathis_Moser,11.4,47.2667,,2010-01-22,2015-01-01,7003249
Prof. Dr. Ursula Wienen,Köln,763-Ursula_Wienen,6.95,50.9333,,2010-12-13,2015-01-01,7004446
Prof. Dr. Vahram Atayan,Spiekeroog,3926-Vahram_Atayan,7.7167,53.7833,,2014-05-27,2015-01-01,1009246
Prof. Dr. Véronique Duché,Melbourne,2291-V_ronique_Duch_,144.9631608,-37.8142176,,2012-05-05,2015-01-01,
Prof. Dr. Véronique Porra,Mainz,1121-V_ronique_Porra,8.2667,50,,2011-03-22,2015-01-01,7004449
Prof. Dr. Vittoria  Borsò,Düsseldorf,3494-Vittoria_Bors_,6.7833,51.2167,,2013-10-17,2015-01-01,7004443
Prof. Dr. Volker Noll,Münster,653-Volker_Noll,7.6167,51.9667,,2010-11-19,2015-01-01,1002616
Prof. Dr. Walburga Hülk-Althoff,Siegen,643-Walburga_HUelk_Althoff,8.0333,50.8667,,2010-11-17,2015-01-01,7012712
Prof. Dr. Wendy Ayres-Bennett,Cambridge,2043-Wendy_Ayres_Bennett,0.1167,52.2,,2012-01-22,2015-01-01,7010874
Prof. Dr. William Diaz,Spiekeroog,3662-William_Diaz,7.7167,53.7833,,2014-01-05,2015-01-01,1009246
Prof. Dr. Winfried Franz Engler,Berlin,2031-Winfried_Franz_Engler,13.4167,52.5333,,2012-01-17,2015-01-01,7003712
Prof. Dr. Wolfgang Asholt,Osnabrück,78-Wolfgang_Asholt,8.05,52.2833,,2010-01-04,2015-01-01,7005252
Prof. Dr. Wolfgang Klein,Osnabrück,2164-Wolfgang_Klein,8.05,52.2833,,2012-03-19,2015-01-01,7005252
Prof. Dr. Wulf-Dieter  Hetzel,Ulm,1478-Wulf_Dieter_Hetzel,10,48.4,,2011-07-16,2015-01-01,7005187
Prof. Dr. Yazmín López Lenci,Lima,31-Yazm_n_L_pez_Lenci,-77.05,-12.05,,2009-12-02,2015-01-01,7005821
Rahel Perschke,Marburg,3055-Rahel_Perschke,8.7667,50.8167,,2013-03-09,2015-01-01,7012330
Rahel Stoike,Luxemburg,2234-Rahel_Stoike,6.1667,49.75,,2012-04-14,2015-01-01,7003514
Ramona Herz,Augsburg,2835-Ramona_Herz,10.9,48.35,,2012-11-01,2015-01-01,7004324
Raphaela Braun,Marburg,1593-Raphaela_Braun,8.7667,50.8167,,2011-08-26,2015-01-01,7012330
Rebecca Aschenberg,Frankfurt am Main,410-Rebecca_Aschenberg,8.662009637,50.1213881,,2010-09-30,2015-01-01,
Redaktion romanistik.de,Langeoog,425-Redaktion_romanistik_de,7.4860135,53.7460094,,2010-10-04,2015-01-01,
Reinhard Berron,Tübingen,2926-Reinhard_Berron,9.75,48.5,,2012-12-14,2015-01-01,1003267
Réka Török,Düsseldorf,239-R_ka_TOerOek,6.7833,51.2167,,2010-06-16,2015-01-01,7004443
"Renate  Pohl-Mayerhöfer, Dipl.Soz.",Spiekeroog,2083-Renate_Pohl_MayerhOefer_Dipl_Soz_ ,7.7167,53.7833,,2012-02-06,2015-01-01,1009246
Reto Zöllner,Zürich,3740-Reto_ZOellner,8.55,47.3833,,2014-03-03,2015-01-01,7003765
Ricarda Hanck,Bayreuth,33-Ricarda_Hanck,11.5833,49.45,,2009-12-03,2015-01-01,7004326
Robert  Hesselbach,Würzburg,764-Robert_Hesselbach,9.9333,49.8,,2010-12-13,2015-01-01,7004335
Robert Beck,Langeoog,3801-Robert_Beck,7.4860135,53.7460094,,2014-03-25,2015-01-01,
Robert Schikowski,Spiekeroog,3870-Robert_Schikowski,7.7167,53.7833,,2014-05-06,2015-01-01,1009246
Roberto A. Juris,Bamberg,1863-Roberto_A_Juris,10.9,49.9,,2011-11-24,2015-01-01,7004325
Roberto Cortés,Spiekeroog,356-Roberto_Cort_s,7.7167,53.7833,,2010-09-10,2015-01-01,1009246
