Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
Dr. Sven Thorsten Kilian,Potsdam,"<a href=""http://www.romanistik.de/pers/2718"">Dr. Sven Thorsten Kilian</a>",13.0667,52.4,,2012-08-31,2015-01-01,7003728
Dr. Sylvia Setzkorn,Berlin,"<a href=""http://www.romanistik.de/pers/813"">Dr. Sylvia Setzkorn</a>",13.4167,52.5333,,2010-12-23,2015-01-01,7003712
Dr. Tanja Schwan,Leipzig,"<a href=""http://www.romanistik.de/pers/3891"">Dr. Tanja Schwan</a>",12.4167,51.3333,,2014-05-14,2015-01-01,7012329
Dr. Teresa Hiergeist,Erlangen,"<a href=""http://www.romanistik.de/pers/4057"">Dr. Teresa Hiergeist</a>",11.0333,49.6,,2014-08-13,2015-01-01,7004332
Dr. Teresa Staudacher,Langeoog,"<a href=""http://www.romanistik.de/pers/3666"">Dr. Teresa Staudacher</a>",7.4860135,53.7460094,,2014-01-09,2015-01-01,
Dr. Theresa Vögle,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2434"">Dr. Theresa Vögle</a>",7.7167,53.7833,,2012-06-12,2015-01-01,1009246
Dr. Thi Thu Ha Ngo,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3739"">Dr. Thi Thu Ha Ngo</a>",7.7167,53.7833,,2014-03-03,2015-01-01,1009246
Dr. Thomas Stöber,München,"<a href=""http://www.romanistik.de/pers/9"">Dr. Thomas Stöber</a>",11.5833,48.1333,,2009-10-29,2015-01-01,7004333
Dr. Thomas Weidhaas,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4068"">Dr. Thomas Weidhaas</a>",7.7167,53.7833,,2014-08-22,2015-01-01,1009246
Dr. Tilman Schröder,Augsburg,"<a href=""http://www.romanistik.de/pers/2872"">Dr. Tilman Schröder</a>",10.9,48.35,,2012-11-22,2015-01-01,7004324
Dr. Tilmann Altenberg,Cardiff,"<a href=""http://www.romanistik.de/pers/1373"">Dr. Tilmann Altenberg</a>",-3.2167,51.5,,2011-06-13,2015-01-01,7008742
Dr. Timo  Obergöker,Mainz,"<a href=""http://www.romanistik.de/pers/2258"">Dr. Timo  Obergöker</a>",8.2667,50,,2012-04-21,2015-01-01,7004449
Dr. Tobias Eisermann,Köln,"<a href=""http://www.romanistik.de/pers/2943"">Dr. Tobias Eisermann</a>",6.95,50.9333,,2012-12-26,2015-01-01,7004446
Dr. Trinidad Marín Villora,Breslau,"<a href=""http://www.romanistik.de/pers/3684"">Dr. Trinidad Marín Villora</a>",17,51.1,,2014-01-24,2015-01-01,7007601
Dr. Ulrich Farrenkopf,Freiburg,"<a href=""http://www.romanistik.de/pers/1272"">Dr. Ulrich Farrenkopf</a>",7.85,48,,2011-05-15,2015-01-01,1003143
Dr. Ulrike  Hollender,Berlin,"<a href=""http://www.romanistik.de/pers/2579"">Dr. Ulrike  Hollender</a>",13.4167,52.5333,,2012-06-29,2015-01-01,7003712
Dr. Urs Urban,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4030"">Dr. Urs Urban</a>",7.7167,53.7833,,2014-07-26,2015-01-01,1009246
Dr. Ursula Trappe,Münster,"<a href=""http://www.romanistik.de/pers/1566"">Dr. Ursula Trappe</a>",7.6167,51.9667,,2011-08-16,2015-01-01,1002616
Dr. Ute Barbara Schilly,Langeoog,"<a href=""http://www.romanistik.de/pers/53"">Dr. Ute Barbara Schilly</a>",7.4860135,53.7460094,,2009-12-08,2015-01-01,
Dr. Valentina Russo,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3728"">Dr. Valentina Russo</a>",7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Dr. Valeriu P. Stancu,Berlin,"<a href=""http://www.romanistik.de/pers/3903"">Dr. Valeriu P. Stancu</a>",13.4167,52.5333,,2014-05-19,2015-01-01,7003712
Dr. Vera Elisabeth Gerling,Düsseldorf,"<a href=""http://www.romanistik.de/pers/2756"">Dr. Vera Elisabeth Gerling</a>",6.7833,51.2167,,2012-09-21,2015-01-01,7004443
Dr. Vera Schanz,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3155"">Dr. Vera Schanz</a>",7.7167,53.7833,,2013-05-05,2015-01-01,1009246
Dr. Vera Tufano,Italy,"<a href=""http://www.romanistik.de/pers/966"">Dr. Vera Tufano</a>",12.8333,42.8333,,2011-01-29,2015-01-01,1000080
Dr. Verena Schmöller,München,"<a href=""http://www.romanistik.de/pers/54"">Dr. Verena Schmöller</a>",11.5833,48.1333,,2009-12-08,2015-01-01,7004333
Dr. Verena Schwägerl-Melchior,Graz,"<a href=""http://www.romanistik.de/pers/3183"">Dr. Verena Schwägerl-Melchior</a>",15.3667,47.0833,,2013-05-21,2015-01-01,7003097
Dr. Verena Thaler,Mannheim,"<a href=""http://www.romanistik.de/pers/3033"">Dr. Verena Thaler</a>",8.4667,49.5,,2013-02-23,2015-01-01,7005179
Dr. Viktoria Adam,Heidelberg,"<a href=""http://www.romanistik.de/pers/3691"">Dr. Viktoria Adam</a>",8.7,49.4167,,2014-01-29,2015-01-01,7005177
Dr. Virginie Geisler,Saarbrücken,"<a href=""http://www.romanistik.de/pers/4005"">Dr. Virginie Geisler</a>",6.9667,49.25,,2014-07-10,2015-01-01,7004454
Dr. Viviane  Azarian,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3975"">Dr. Viviane  Azarian</a>",7.7167,53.7833,,2014-06-23,2015-01-01,1009246
Dr. Volker Jaeckel ,Belo Horizonte,"<a href=""http://www.romanistik.de/pers/179""> Dr. Volker Jaeckel </a>",-43.9,-19.9,,2010-04-14,2015-01-01,1020827
Dr. Werner Imbach,Köln,"<a href=""http://www.romanistik.de/pers/1369"">Dr. Werner Imbach</a>",6.95,50.9333,,2011-06-11,2015-01-01,7004446
Dr. Werner Müller-Pelzer,Dortmund,"<a href=""http://www.romanistik.de/pers/1668"">Dr. Werner Müller-Pelzer</a>",7.45,51.5167,,2011-09-20,2015-01-01,7004982
Dr. Willi Jung,Bonn,"<a href=""http://www.romanistik.de/pers/3515"">Dr. Willi Jung</a>",7.1,50.7333,,2013-10-28,2015-01-01,7005090
Dr. Xenia von Tippelskirch,Bochum,"<a href=""http://www.romanistik.de/pers/1907"">Dr. Xenia von Tippelskirch</a>",7.1833,51.4667,,2011-12-09,2015-01-01,7004904
Dr. Yasmin  Temelli,Düsseldorf,"<a href=""http://www.romanistik.de/pers/3009"">Dr. Yasmin  Temelli</a>",6.7833,51.2167,,2013-02-07,2015-01-01,7004443
Dr. Yolanda Melgar Pernías,Berlin,"<a href=""http://www.romanistik.de/pers/1862"">Dr. Yolanda Melgar Pernías</a>",13.4167,52.5333,,2011-11-23,2015-01-01,7003712
Edith Roth,Langeoog,"<a href=""http://www.romanistik.de/pers/762"">Edith Roth</a>",7.4860135,53.7460094,,2010-12-12,2015-01-01,
Elena Avrasina,Langeoog,"<a href=""http://www.romanistik.de/pers/1089"">Elena Avrasina</a>",7.4860135,53.7460094,,2011-03-09,2015-01-01,
Elena Holm,Spiekeroog,"<a href=""http://www.romanistik.de/pers/546"">Elena Holm</a>",7.7167,53.7833,,2010-10-31,2015-01-01,1009246
Elisa Sorrenti,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4058"">Elisa Sorrenti</a>",7.7167,53.7833,,2014-08-14,2015-01-01,1009246
Elisabeth Heyne,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3985"">Elisabeth Heyne</a>",7.7167,53.7833,,2014-06-26,2015-01-01,1009246
Elke Lackner,Graz,"<a href=""http://www.romanistik.de/pers/2684"">Elke Lackner</a>",15.3667,47.0833,,2012-08-10,2015-01-01,7003097
Elmar Schmidt,Bonn,"<a href=""http://www.romanistik.de/pers/4062"">Elmar Schmidt</a>",7.1,50.7333,,2014-08-17,2015-01-01,7005090
Elodie Ripoll,Berlin,"<a href=""http://www.romanistik.de/pers/3970"">Elodie Ripoll</a>",13.4167,52.5333,,2014-06-20,2015-01-01,7003712
Emika Bartodziej,Spiekeroog,"<a href=""http://www.romanistik.de/pers/528"">Emika Bartodziej</a>",7.7167,53.7833,,2010-10-28,2015-01-01,1009246
Emmanuel Faure,Langeoog,"<a href=""http://www.romanistik.de/pers/3747"">Emmanuel Faure</a>",7.4860135,53.7460094,,2014-03-03,2015-01-01,
Enrico Serena,Bochum,"<a href=""http://www.romanistik.de/pers/702"">Enrico Serena</a>",7.1833,51.4667,,2010-11-26,2015-01-01,7004904
Eric Engel,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4074"">Eric Engel</a>",7.7167,53.7833,,2014-08-28,2015-01-01,1009246
Erica Autelli,Innsbruck,"<a href=""http://www.romanistik.de/pers/1367"">Erica Autelli</a>",11.4,47.2667,,2011-06-11,2015-01-01,7003249
Estella Llorente,Langeoog,"<a href=""http://www.romanistik.de/pers/972"">Estella Llorente</a>",7.4860135,53.7460094,,2011-01-31,2015-01-01,
Eva Ares,Frankfurt am Main,"<a href=""http://www.romanistik.de/pers/191"">Eva Ares</a>",8.662009637,50.1213881,,2010-05-06,2015-01-01,
Eva Maria Loos,Heidelberg,"<a href=""http://www.romanistik.de/pers/102"">Eva Maria Loos</a>",8.7,49.4167,,2010-01-22,2015-01-01,7005177
Eva Rothenberger,Augsburg,"<a href=""http://www.romanistik.de/pers/2841"">Eva Rothenberger</a>",10.9,48.35,,2012-11-05,2015-01-01,7004324
Eva Wilhelm,Spiekeroog,"<a href=""http://www.romanistik.de/pers/1140"">Eva Wilhelm</a>",7.7167,53.7833,,2011-03-30,2015-01-01,1009246
Eva-Maria Hochhauser,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3859"">Eva-Maria Hochhauser</a>",7.7167,53.7833,,2014-04-28,2015-01-01,1009246
Evelyn Wiesinger,Regensburg,"<a href=""http://www.romanistik.de/pers/97"">Evelyn Wiesinger</a>",12.1,49.0167,,2010-01-21,2015-01-01,7013496
Evgeniya Markova,Spiekeroog,"<a href=""http://www.romanistik.de/pers/916"">Evgeniya Markova</a>",7.7167,53.7833,,2011-01-18,2015-01-01,1009246
Fabian Lehmann,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4000"">Fabian Lehmann</a>",7.7167,53.7833,,2014-07-07,2015-01-01,1009246
Fabien Kunz-Vitali,Hamburg,"<a href=""http://www.romanistik.de/pers/3894"">Fabien Kunz-Vitali</a>",10,53.5833,,2014-05-15,2015-01-01,7003673
Fabienne Detoc,Paderborn,"<a href=""http://www.romanistik.de/pers/4003"">Fabienne Detoc</a>",8.7333,51.7167,,2014-07-09,2015-01-01,7005101
Fabienne Douls Eicher,Zürich,"<a href=""http://www.romanistik.de/pers/152"">Fabienne Douls Eicher</a>",8.55,47.3833,,2010-03-06,2015-01-01,7003765
Fabienne Loureiro,Köln,"<a href=""http://www.romanistik.de/pers/3318"">Fabienne Loureiro</a>",6.95,50.9333,,2013-07-14,2015-01-01,7004446
Fabio Nogueira,Langeoog,"<a href=""http://www.romanistik.de/pers/3743"">Fabio Nogueira</a>",7.4860135,53.7460094,,2014-03-03,2015-01-01,
Facundo Saxe,Argentinien,"<a href=""http://www.romanistik.de/pers/1427"">Facundo Saxe</a>",-64,-34,,2011-06-28,2015-01-01,7006477
Fanny Romoth,Rostock,"<a href=""http://www.romanistik.de/pers/4048"">Fanny Romoth</a>",12.15,54.1,,2014-08-05,2015-01-01,7003729
Felix Tacke,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3792"">Felix Tacke</a>",7.7167,53.7833,,2014-03-19,2015-01-01,1009246
Filippo Boldrini,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3766"">Filippo Boldrini</a>",7.7167,53.7833,,2014-03-08,2015-01-01,1009246
Florence Marienne-Yao,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3736"">Florence Marienne-Yao</a>",7.7167,53.7833,,2014-03-02,2015-01-01,1009246
Francesca  Funaro,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4001"">Francesca  Funaro</a>",7.7167,53.7833,,2014-07-07,2015-01-01,1009246
Francesco Crifo,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3827"">Francesco Crifo</a>",7.7167,53.7833,,2014-04-08,2015-01-01,1009246
Frank  Weßel,Spiekeroog,"<a href=""http://www.romanistik.de/pers/177"">Frank  Weßel</a>",7.7167,53.7833,,2010-04-09,2015-01-01,1009246
Frank Günther-Spohr,Bochum,"<a href=""http://www.romanistik.de/pers/183"">Frank Günther-Spohr</a>",7.1833,51.4667,,2010-04-20,2015-01-01,7004904
Frank Reza Links,Köln,"<a href=""http://www.romanistik.de/pers/46"">Frank Reza Links</a>",6.95,50.9333,,2009-12-06,2015-01-01,7004446
Frank Savelsberg,Göttingen,"<a href=""http://www.romanistik.de/pers/1106"">Frank Savelsberg</a>",9.95,51.5333,,2011-03-16,2015-01-01,7005246
Frank-Michael Weiß,Langeoog,"<a href=""http://www.romanistik.de/pers/4035"">Frank-Michael Weiß</a>",7.4860135,53.7460094,,2014-07-31,2015-01-01,
Franziska Maria Hack,Oxford,"<a href=""http://www.romanistik.de/pers/22"">Franziska Maria Hack</a>",-1.25,51.7667,,2009-12-02,2015-01-01,7011931
Frédéric Nicolosi,Mainz,"<a href=""http://www.romanistik.de/pers/2185"">Frédéric Nicolosi</a>",8.2667,50,,2012-03-29,2015-01-01,7004449
Gabi Guadamillas,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4079"">Gabi Guadamillas</a>",7.7167,53.7833,,2014-09-02,2015-01-01,1009246
Gabriele Montaldi-Seelhorst,Hamburg,"<a href=""http://www.romanistik.de/pers/166"">Gabriele Montaldi-Seelhorst</a>",10,53.5833,,2010-03-20,2015-01-01,7003673
Gabriele Sibinger,Spiekeroog,"<a href=""http://www.romanistik.de/pers/480"">Gabriele Sibinger</a>",7.7167,53.7833,,2010-10-21,2015-01-01,1009246
Gabriella Lambrecht,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3563"">Gabriella Lambrecht</a>",7.7167,53.7833,,2013-11-16,2015-01-01,1009246
Galina Putjata,Dresden,"<a href=""http://www.romanistik.de/pers/2205"">Galina Putjata</a>",13.75,51.05,,2012-04-04,2015-01-01,7004455
Géraldine Desmarchelier,Langeoog,"<a href=""http://www.romanistik.de/pers/3814"">Géraldine Desmarchelier</a>",7.4860135,53.7460094,,2014-04-02,2015-01-01,
Gerrit Berenike Heiter,Spiekeroog,"<a href=""http://www.romanistik.de/pers/895"">Gerrit Berenike Heiter</a>",7.7167,53.7833,,2011-01-16,2015-01-01,1009246
Gilbert Shang Ndi,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3810"">Gilbert Shang Ndi</a>",7.7167,53.7833,,2014-03-28,2015-01-01,1009246
Griseldis Hemekendreis,Hamburg,"<a href=""http://www.romanistik.de/pers/981"">Griseldis Hemekendreis</a>",10,53.5833,,2011-02-02,2015-01-01,7003673
Guido Furci,Paris,"<a href=""http://www.romanistik.de/pers/3709"">Guido Furci</a>",2.3333,48.8667,,2014-02-16,2015-01-01,7008038
Haimo  Stiemer,Langeoog,"<a href=""http://www.romanistik.de/pers/4002"">Haimo  Stiemer</a>",7.4860135,53.7460094,,2014-07-08,2015-01-01,
Hanna Budig,Bamberg,"<a href=""http://www.romanistik.de/pers/3695"">Hanna Budig</a>",10.9,49.9,,2014-02-03,2015-01-01,7004325
Hartmut Duppel,Regensburg,"<a href=""http://www.romanistik.de/pers/3793"">Hartmut Duppel</a>",12.1,49.0167,,2014-03-19,2015-01-01,7013496
Hebe Gargiulo,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3591"">Hebe Gargiulo</a>",7.7167,53.7833,,2013-11-28,2015-01-01,1009246
Heike Jauch,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3735"">Heike Jauch</a>",7.7167,53.7833,,2014-03-01,2015-01-01,1009246
Heike Susanne Jauch,Berlin,"<a href=""http://www.romanistik.de/pers/1764"">Heike Susanne Jauch</a>",13.4167,52.5333,,2011-10-26,2015-01-01,7003712
Heinz Knape,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3028"">Heinz Knape</a>",7.7167,53.7833,,2013-02-18,2015-01-01,1009246
Helen Fernandes,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4045"">Helen Fernandes</a>",7.7167,53.7833,,2014-08-03,2015-01-01,1009246
Helena Wolff,Spiekeroog,"<a href=""http://www.romanistik.de/pers/782"">Helena Wolff</a>",7.7167,53.7833,,2010-12-16,2015-01-01,1009246
Helmut Ullrich,Heidelberg,"<a href=""http://www.romanistik.de/pers/236"">Helmut Ullrich</a>",8.7,49.4167,,2010-06-12,2015-01-01,7005177
Henrieke Markert,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2669"">Henrieke Markert</a>",7.7167,53.7833,,2012-08-03,2015-01-01,1009246
Herrad Schmidt,Bonn,"<a href=""http://www.romanistik.de/pers/850"">Herrad Schmidt</a>",7.1,50.7333,,2011-01-04,2015-01-01,7005090
Hiltrud Lautenbach,Spiekeroog,"<a href=""http://www.romanistik.de/pers/111"">Hiltrud Lautenbach</a>",7.7167,53.7833,,2010-01-27,2015-01-01,1009246
Ibou Coulibaly Diop,Berlin,"<a href=""http://www.romanistik.de/pers/200"">Ibou Coulibaly Diop</a>",13.4167,52.5333,,2010-05-14,2015-01-01,7003712
Ida Danciu,Hamburg,"<a href=""http://www.romanistik.de/pers/202"">Ida Danciu</a>",10,53.5833,,2010-05-16,2015-01-01,7003673
Imma Martí,Bochum,"<a href=""http://www.romanistik.de/pers/1381"">Imma Martí</a>",7.1833,51.4667,,2011-06-15,2015-01-01,7004904
Ina Riesel,Bochum,"<a href=""http://www.romanistik.de/pers/104"">Ina Riesel</a>",7.1833,51.4667,,2010-01-23,2015-01-01,7004904
Ines Hansen,Göttingen,"<a href=""http://www.romanistik.de/pers/3037"">Ines Hansen</a>",9.95,51.5333,,2013-02-26,2015-01-01,7005246
Inés Recio Fernández,Heidelberg,"<a href=""http://www.romanistik.de/pers/4015"">Inés Recio Fernández</a>",8.7,49.4167,,2014-07-15,2015-01-01,7005177
Inga Grantyn,Berlin,"<a href=""http://www.romanistik.de/pers/1411"">Inga Grantyn</a>",13.4167,52.5333,,2011-06-23,2015-01-01,7003712
Ingrid Mechtler,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3782"">Ingrid Mechtler</a>",7.7167,53.7833,,2014-03-17,2015-01-01,1009246
Ingrid Scholz,Spiekeroog,"<a href=""http://www.romanistik.de/pers/159"">Ingrid Scholz</a>",7.7167,53.7833,,2010-03-11,2015-01-01,1009246
Inmaculada Fernandez Menino,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3992"">Inmaculada Fernandez Menino</a>",7.7167,53.7833,,2014-07-01,2015-01-01,1009246
Inna Kyselova ,Wien,"<a href=""http://www.romanistik.de/pers/3686""> Inna Kyselova </a>",16.3667,48.2167,,2014-01-26,2015-01-01,7003321
Irene Domingo,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3869"">Irene Domingo</a>",7.7167,53.7833,,2014-05-06,2015-01-01,1009246
Irene Stephanus,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3737"">Irene Stephanus</a>",7.7167,53.7833,,2014-03-02,2015-01-01,1009246
Irene Vera,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3212"">Irene Vera</a>",7.7167,53.7833,,2013-06-07,2015-01-01,1009246
Isabel Azevedo,Graz,"<a href=""http://www.romanistik.de/pers/3922"">Isabel Azevedo</a>",15.3667,47.0833,,2014-05-26,2015-01-01,7003097
Isabel Exner,Langeoog,"<a href=""http://www.romanistik.de/pers/3855"">Isabel Exner</a>",7.4860135,53.7460094,,2014-04-26,2015-01-01,
Isabel Giustra,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3802"">Isabel Giustra</a>",7.7167,53.7833,,2014-03-25,2015-01-01,1009246
Isabel Prats,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3776"">Isabel Prats</a>",7.7167,53.7833,,2014-03-13,2015-01-01,1009246
Isabel Sorg,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3400"">Isabel Sorg</a>",7.7167,53.7833,,2013-08-30,2015-01-01,1009246
Isabell Lammel,Mainz,"<a href=""http://www.romanistik.de/pers/3019"">Isabell Lammel</a>",8.2667,50,,2013-02-12,2015-01-01,7004449
Isabell Lindbüchl,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3836"">Isabell Lindbüchl</a>",7.7167,53.7833,,2014-04-13,2015-01-01,1009246
Isabella Piatka,Spiekeroog,"<a href=""http://www.romanistik.de/pers/354"">Isabella Piatka</a>",7.7167,53.7833,,2010-09-09,2015-01-01,1009246
Isabelle Kross,Spiekeroog,"<a href=""http://www.romanistik.de/pers/124"">Isabelle Kross</a>",7.7167,53.7833,,2010-02-10,2015-01-01,1009246
Iván Allende,Hamburg,"<a href=""http://www.romanistik.de/pers/3115"">Iván Allende</a>",10,53.5833,,2013-04-10,2015-01-01,7003673
Ivan Vlassenko,Bayreuth,"<a href=""http://www.romanistik.de/pers/3848"">Ivan Vlassenko</a>",11.5833,49.45,,2014-04-24,2015-01-01,7004326
Jakob Willis,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3815"">Jakob Willis</a>",7.7167,53.7833,,2014-04-02,2015-01-01,1009246
Jan Casalicchio,Italy,"<a href=""http://www.romanistik.de/pers/3220"">Jan Casalicchio</a>",12.8333,42.8333,,2013-06-11,2015-01-01,1000080
Janek Scholz,Aachen,"<a href=""http://www.romanistik.de/pers/3883"">Janek Scholz</a>",6.1,50.7667,,2014-05-12,2015-01-01,7004799
Janette  Kranz,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3889"">Janette  Kranz</a>",7.7167,53.7833,,2014-05-14,2015-01-01,1009246
Janina Vernal Schmidt,Hamburg,"<a href=""http://www.romanistik.de/pers/68"">Janina Vernal Schmidt</a>",10,53.5833,,2009-12-20,2015-01-01,7003673
Janine  Wiesemann,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3757"">Janine  Wiesemann</a>",7.7167,53.7833,,2014-03-05,2015-01-01,1009246
Jannie Wullms,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3930"">Jannie Wullms</a>",7.7167,53.7833,,2014-05-29,2015-01-01,1009246
Jasmin Marjam Rezai Dubiel,Mainz,"<a href=""http://www.romanistik.de/pers/1375"">Jasmin Marjam Rezai Dubiel</a>",8.2667,50,,2011-06-14,2015-01-01,7004449
Jennifer Gabel,Freiburg,"<a href=""http://www.romanistik.de/pers/122"">Jennifer Gabel</a>",7.85,48,,2010-02-08,2015-01-01,1003143
Jennifer Roger,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4034"">Jennifer Roger</a>",7.7167,53.7833,,2014-07-30,2015-01-01,1009246
Jenny Augustin,Spiekeroog,"<a href=""http://www.romanistik.de/pers/2654"">Jenny Augustin</a>",7.7167,53.7833,,2012-07-30,2015-01-01,1009246
Jenny Brumme,Barcelona,"<a href=""http://www.romanistik.de/pers/3966"">Jenny Brumme</a>",2.1667,41.4167,,2014-06-18,2015-01-01,7007426
Jessica Barzen,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3996"">Jessica Barzen</a>",7.7167,53.7833,,2014-07-04,2015-01-01,1009246
Jesús Fernández Álvarez,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3963"">Jesús Fernández Álvarez</a>",7.7167,53.7833,,2014-06-17,2015-01-01,1009246
Joao Silva,Langeoog,"<a href=""http://www.romanistik.de/pers/2640"">Joao Silva</a>",7.4860135,53.7460094,,2012-07-23,2015-01-01,
Joaquim Peito,Göttingen,"<a href=""http://www.romanistik.de/pers/3023"">Joaquim Peito</a>",9.95,51.5333,,2013-02-14,2015-01-01,7005246
Johanna Eierstock,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3057"">Johanna Eierstock</a>",7.7167,53.7833,,2013-03-11,2015-01-01,1009246
Johannes Brambora,Spiekeroog,"<a href=""http://www.romanistik.de/pers/4014"">Johannes Brambora</a>",7.7167,53.7833,,2014-07-15,2015-01-01,1009246
Johannes Kambylis,Hamburg,"<a href=""http://www.romanistik.de/pers/3063"">Johannes Kambylis</a>",10,53.5833,,2013-03-15,2015-01-01,7003673
Jonas Hock,Regensburg,"<a href=""http://www.romanistik.de/pers/4022"">Jonas Hock</a>",12.1,49.0167,,2014-07-18,2015-01-01,7013496
Jose Antonio Romero Garnica,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3753"">Jose Antonio Romero Garnica</a>",7.7167,53.7833,,2014-03-04,2015-01-01,1009246
José González,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3763"">José González</a>",7.7167,53.7833,,2014-03-07,2015-01-01,1009246
José Juan Pacheco Ramos ,Palma de Mallorca,"<a href=""http://www.romanistik.de/pers/3267""> José Juan Pacheco Ramos </a>",2.6500714,39.5695824,,2013-06-29,2015-01-01,
Josefa Díaz,Langeoog,"<a href=""http://www.romanistik.de/pers/2859"">Josefa Díaz</a>",7.4860135,53.7460094,,2012-11-14,2015-01-01,
Juan Pedro Rojas Pichardo,Saarbrücken,"<a href=""http://www.romanistik.de/pers/34"">Juan Pedro Rojas Pichardo</a>",6.9667,49.25,,2009-12-03,2015-01-01,7004454
Judith Kittler,Bochum,"<a href=""http://www.romanistik.de/pers/466"">Judith Kittler</a>",7.1833,51.4667,,2010-10-18,2015-01-01,7004904
Judith Kolmstetter,Langeoog,"<a href=""http://www.romanistik.de/pers/4073"">Judith Kolmstetter</a>",7.4860135,53.7460094,,2014-08-27,2015-01-01,
Judith Stein,Potsdam,"<a href=""http://www.romanistik.de/pers/800"">Judith Stein</a>",13.0667,52.4,,2010-12-20,2015-01-01,7003728
Julia Anslik,Kiel,"<a href=""http://www.romanistik.de/pers/279"">Julia Anslik</a>",10.1333,54.3333,,2010-07-17,2015-01-01,7004457
Julia Blandfort,Regensburg,"<a href=""http://www.romanistik.de/pers/7"">Julia Blandfort</a>",12.1,49.0167,,2009-10-29,2015-01-01,7013496
Julia Borst,Hamburg,"<a href=""http://www.romanistik.de/pers/1608"">Julia Borst</a>",10,53.5833,,2011-08-31,2015-01-01,7003673
Julia Burkhardt,Leipzig,"<a href=""http://www.romanistik.de/pers/2525"">Julia Burkhardt</a>",12.4167,51.3333,,2012-06-25,2015-01-01,7012329
Julia Engels,Kiel,"<a href=""http://www.romanistik.de/pers/1631"">Julia Engels</a>",10.1333,54.3333,,2011-09-08,2015-01-01,7004457
Julia Ilgner,Freiburg,"<a href=""http://www.romanistik.de/pers/2163"">Julia Ilgner</a>",7.85,48,,2012-03-19,2015-01-01,1003143
Julia Pümpel,Innsbruck,"<a href=""http://www.romanistik.de/pers/43"">Julia Pümpel</a>",11.4,47.2667,,2009-12-03,2015-01-01,7003249
Julia Putsche,Spiekeroog,"<a href=""http://www.romanistik.de/pers/1715"">Julia Putsche</a>",7.7167,53.7833,,2011-10-06,2015-01-01,1009246
Julia Wittemann,Mannheim,"<a href=""http://www.romanistik.de/pers/560"">Julia Wittemann</a>",8.4667,49.5,,2010-11-04,2015-01-01,7005179
Julia Wuttig,Spiekeroog,"<a href=""http://www.romanistik.de/pers/3940"">Julia Wuttig</a>",7.7167,53.7833,,2014-06-04,2015-01-01,1009246
Julia Zwink,Berlin,"<a href=""http://www.romanistik.de/pers/226"">Julia Zwink</a>",13.4167,52.5333,,2010-06-02,2015-01-01,7003712
Julie  Behrman Ortegon,Langeoog,"<a href=""http://www.romanistik.de/pers/2317"">Julie  Behrman Ortegon</a>",7.4860135,53.7460094,,2012-05-14,2015-01-01,
Julie Dekens,Zürich,"<a href=""http://www.romanistik.de/pers/1156"">Julie Dekens</a>",8.55,47.3833,,2011-04-07,2015-01-01,7003765
