Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
Dr. Viviane  Azarian,Spiekeroog,Dr. Viviane  Azarian,7.7167,53.7833,,2014-06-23,2015-01-01,1009246
Mira Becker,Berlin,Mira Becker,13.4167,52.5333,,2014-06-24,2015-01-01,7003712
valentina De Pascale,Spiekeroog,valentina De Pascale,7.7167,53.7833,,2014-06-24,2015-01-01,1009246
Karin  Otte,Spiekeroog,Karin  Otte,7.7167,53.7833,,2014-06-24,2015-01-01,1009246
Prof. Dr. Irene Weber Henking,Spiekeroog,Prof. Dr. Irene Weber Henking,7.7167,53.7833,,2014-06-24,2015-01-01,1009246
Prof. Dr. Eva Martha Eckkrammer,Spiekeroog,Prof. Dr. Eva Martha Eckkrammer,7.7167,53.7833,,2014-06-25,2015-01-01,1009246
M Butzheinen,Langeoog,M Butzheinen,7.4860135,53.7460094,,2014-06-26,2015-01-01,
Elisabeth Heyne,Spiekeroog,Elisabeth Heyne,7.7167,53.7833,,2014-06-26,2015-01-01,1009246
Sandra Rudman,Heidelberg,Sandra Rudman,8.7,49.4167,,2014-06-27,2015-01-01,7005177
Tobias Berneiser,Frankfurt am Main,Tobias Berneiser,8.662009637,50.1213881,,2014-06-27,2015-01-01,
Alexander Kagerer,München,Alexander Kagerer,11.5833,48.1333,,2014-06-30,2015-01-01,7004333
Nicola Biskup-Breitenfeld,Spiekeroog,Nicola Biskup-Breitenfeld,7.7167,53.7833,,2014-07-01,2015-01-01,1009246
Inmaculada Fernandez Menino,Spiekeroog,Inmaculada Fernandez Menino,7.7167,53.7833,,2014-07-01,2015-01-01,1009246
Romana Kaske,Spiekeroog,Romana Kaske,7.7167,53.7833,,2014-07-01,2015-01-01,1009246
Maria Zannini,Spiekeroog,Maria Zannini,7.7167,53.7833,,2014-07-02,2015-01-01,1009246
Martin Lange,Spiekeroog,Martin Lange,7.7167,53.7833,,2014-07-03,2015-01-01,1009246
Jessica Barzen,Spiekeroog,Jessica Barzen,7.7167,53.7833,,2014-07-04,2015-01-01,1009246
PD Dr. Adrian La Salvia,Spiekeroog,PD Dr. Adrian La Salvia,7.7167,53.7833,,2014-07-04,2015-01-01,1009246
Ornella Fendt,München,Ornella Fendt,11.5833,48.1333,,2014-07-05,2015-01-01,7004333
Dr. David Schidlowsky,Langeoog,Dr. David Schidlowsky,7.4860135,53.7460094,,2014-07-07,2015-01-01,
Fabian Lehmann,Spiekeroog,Fabian Lehmann,7.7167,53.7833,,2014-07-07,2015-01-01,1009246
Simona Brunetti,Spiekeroog,Simona Brunetti,7.7167,53.7833,,2014-07-07,2015-01-01,1009246
Francesca  Funaro,Spiekeroog,Francesca  Funaro,7.7167,53.7833,,2014-07-07,2015-01-01,1009246
Haimo  Stiemer,Langeoog,Haimo  Stiemer,7.4860135,53.7460094,,2014-07-08,2015-01-01,
Fabienne Detoc,Paderborn,Fabienne Detoc,8.7333,51.7167,,2014-07-09,2015-01-01,7005101
Prof. Dr. Juan Méndez,Spain,Prof. Dr. Juan Méndez,-4,40,,2014-07-10,2015-01-01,1000095
Dr. Virginie Geisler,Saarbrücken,Dr. Virginie Geisler,6.9667,49.25,,2014-07-10,2015-01-01,7004454
Dr. Doris Grüter,Bonn,Dr. Doris Grüter,7.1,50.7333,,2014-07-10,2015-01-01,7005090
Prof. Dr. Jean-Marc Terrasse,Spiekeroog,Prof. Dr. Jean-Marc Terrasse,7.7167,53.7833,,2014-07-10,2015-01-01,1009246
Dr. Amina  Kropp,Mannheim,Dr. Amina  Kropp,8.4667,49.5,,2014-07-13,2015-01-01,7005179
Karolin Viseneber,Spiekeroog,Karolin Viseneber,7.7167,53.7833,,2014-07-14,2015-01-01,1009246
Silvia Tonini,Spiekeroog,Silvia Tonini,7.7167,53.7833,,2014-07-14,2015-01-01,1009246
Inés Recio Fernández,Heidelberg,Inés Recio Fernández,8.7,49.4167,,2014-07-15,2015-01-01,7005177
Johannes Brambora,Spiekeroog,Johannes Brambora,7.7167,53.7833,,2014-07-15,2015-01-01,1009246
Anne Wolfsgruber,Salzburg,Anne Wolfsgruber,13.05,47.8,,2014-07-16,2015-01-01,7003256
Manuel Mühlbacher,München,Manuel Mühlbacher,11.5833,48.1333,,2014-07-16,2015-01-01,7004333
Dr. Doris Eibl,Spiekeroog,Dr. Doris Eibl,7.7167,53.7833,,2014-07-17,2015-01-01,1009246
Jonas Hock,Regensburg,Jonas Hock,12.1,49.0167,,2014-07-18,2015-01-01,7013496
Dr. Florian Schmid,Spiekeroog,Dr. Florian Schmid,7.7167,53.7833,,2014-07-18,2015-01-01,1009246
Prof. Dr. Silke  Jansen,Spiekeroog,Prof. Dr. Silke  Jansen,7.7167,53.7833,,2014-07-18,2015-01-01,1009246
Dr. Katrin Dennerlein,Spiekeroog,Dr. Katrin Dennerlein,7.7167,53.7833,,2014-07-18,2015-01-01,1009246
Sara Bernechea,Lausanne,Sara Bernechea,6.65,46.5333,,2014-07-19,2015-01-01,7007299
Nicholas Catasso,Spiekeroog,Nicholas Catasso,7.7167,53.7833,,2014-07-22,2015-01-01,1009246
Katrin Berty,Spiekeroog,Katrin Berty,7.7167,53.7833,,2014-07-23,2015-01-01,1009246
PD Dr. Patrick O. Steinkrüger,Berlin,PD Dr. Patrick O. Steinkrüger,13.4167,52.5333,,2014-07-24,2015-01-01,7003712
Dr. Janka  Wunderlich,Spiekeroog,Dr. Janka  Wunderlich,7.7167,53.7833,,2014-07-24,2015-01-01,1009246
Melani Estévez,Spiekeroog,Melani Estévez,7.7167,53.7833,,2014-07-25,2015-01-01,1009246
Dr. Urs Urban,Spiekeroog,Dr. Urs Urban,7.7167,53.7833,,2014-07-26,2015-01-01,1009246
Katharina Gerhalter,Austria,Katharina Gerhalter,13.3333,47.3333,,2014-07-28,2015-01-01,1000062
Prof. Dr. Eva Gugenberger,Spiekeroog,Prof. Dr. Eva Gugenberger,7.7167,53.7833,,2014-07-28,2015-01-01,1009246
PD Dr. Grazia Dolores Folliero-Metz,Langeoog,PD Dr. Grazia Dolores Folliero-Metz,7.4860135,53.7460094,,2014-07-29,2015-01-01,
Jennifer Roger,Spiekeroog,Jennifer Roger,7.7167,53.7833,,2014-07-30,2015-01-01,1009246
Prof. Dr. Gudrun Bachleitner-Held,Salzburg,Prof. Dr. Gudrun Bachleitner-Held,13.05,47.8,,2014-07-31,2015-01-01,7003256
Frank-Michael Weiß,Langeoog,Frank-Michael Weiß,7.4860135,53.7460094,,2014-07-31,2015-01-01,
Sarah Dietrich,Spiekeroog,Sarah Dietrich,7.7167,53.7833,,2014-07-31,2015-01-01,1009246
Prof. Dr. Eva-Maria Remberger,Spiekeroog,Prof. Dr. Eva-Maria Remberger,7.7167,53.7833,,2014-08-01,2015-01-01,1009246
Anne-Kathrin Willeke,Spiekeroog,Anne-Kathrin Willeke,7.7167,53.7833,,2014-08-02,2015-01-01,1009246
Helen Fernandes,Spiekeroog,Helen Fernandes,7.7167,53.7833,,2014-08-03,2015-01-01,1009246
Prof. Dr. Matei Chihaia,Spiekeroog,Prof. Dr. Matei Chihaia,7.7167,53.7833,,2014-08-04,2015-01-01,1009246
Kirsten  Mahlke,Spiekeroog,Kirsten  Mahlke,7.7167,53.7833,,2014-08-04,2015-01-01,1009246
Dr. Ricarda Matheus,Spiekeroog,Dr. Ricarda Matheus,7.7167,53.7833,,2014-08-05,2015-01-01,1009246
Fanny Romoth,Rostock,Fanny Romoth,12.15,54.1,,2014-08-05,2015-01-01,7003729
Marggie Victoria Monsalve,Frankfurt am Main,Marggie Victoria Monsalve,8.662009637,50.1213881,,2014-08-06,2015-01-01,
Prof. Dr. Andrea Pagni,Erlangen,Prof. Dr. Andrea Pagni,11.0333,49.6,,2014-08-11,2015-01-01,7004332
Annika  Mayer,Kassel,Annika  Mayer,9.3333,51.1667,,2014-08-11,2015-01-01,7005941
Sekretariat  Fremdsprachendidaktiken,Langeoog,Sekretariat  Fremdsprachendidaktiken,7.4860135,53.7460094,,2014-08-12,2015-01-01,
Dr. Teresa Hiergeist,Erlangen,Dr. Teresa Hiergeist,11.0333,49.6,,2014-08-13,2015-01-01,7004332
Susanne Zieglmeier,Langeoog,Susanne Zieglmeier,7.4860135,53.7460094,,2014-08-13,2015-01-01,
Patricia Duquenet-Krämer,Spiekeroog,Patricia Duquenet-Krämer,7.7167,53.7833,,2014-08-13,2015-01-01,1009246
Dr. Susana Paula Tavares,Spiekeroog,Dr. Susana Paula Tavares,7.7167,53.7833,,2014-08-14,2015-01-01,1009246
Elisa Sorrenti,Spiekeroog,Elisa Sorrenti,7.7167,53.7833,,2014-08-14,2015-01-01,1009246
Dr. Daniela Müller,Spiekeroog,Dr. Daniela Müller,7.7167,53.7833,,2014-08-14,2015-01-01,1009246
Elmar Schmidt,Bonn,Elmar Schmidt,7.1,50.7333,,2014-08-17,2015-01-01,7005090
Claudia Sofie Schmitz,Bonn,Claudia Sofie Schmitz,7.1,50.7333,,2014-08-18,2015-01-01,7005090
Dr. Maria Rosaria Compagnone,Spiekeroog,Dr. Maria Rosaria Compagnone,7.7167,53.7833,,2014-08-20,2015-01-01,1009246
PD Dr. Santa Ferretti,Spiekeroog,PD Dr. Santa Ferretti,7.7167,53.7833,,2014-08-20,2015-01-01,1009246
Dr. Thomas Weidhaas,Spiekeroog,Dr. Thomas Weidhaas,7.7167,53.7833,,2014-08-22,2015-01-01,1009246
María del Carmen Luis Gironés,Bad Hersfeld,María del Carmen Luis Gironés,9.7167,50.8833,,2014-08-27,2015-01-01,7012967
Judith Kolmstetter,Langeoog,Judith Kolmstetter,7.4860135,53.7460094,,2014-08-27,2015-01-01,
Dr. Regine Brossmann,Spiekeroog,Dr. Regine Brossmann,7.7167,53.7833,,2014-08-27,2015-01-01,1009246
Dr. Irma Susana Carbajal Vaca,Guadalajara,Dr. Irma Susana Carbajal Vaca,-3.1667,40.6333,,2014-08-28,2015-01-01,7002822
Eric Engel,Spiekeroog,Eric Engel,7.7167,53.7833,,2014-08-28,2015-01-01,1009246
Dr. Michael Zimmermann,Spiekeroog,Dr. Michael Zimmermann,7.7167,53.7833,,2014-08-29,2015-01-01,1009246
Marie Schröer,Spiekeroog,Marie Schröer,7.7167,53.7833,,2014-09-01,2015-01-01,1009246
Gabi Guadamillas,Spiekeroog,Gabi Guadamillas,7.7167,53.7833,,2014-09-02,2015-01-01,1009246
Prof. Dr. Elissa Pustka,Wien,Prof. Dr. Elissa Pustka,16.3667,48.2167,,2014-09-08,2015-01-01,7003321
Martina Mohr,Spiekeroog,Martina Mohr,7.7167,53.7833,,2014-09-08,2015-01-01,1009246
Dr. Claire Block,Bremen,Dr. Claire Block,8.8,53.0833,,2014-09-10,2015-01-01,7005286
Dr. Gruppuso Caterina,Spiekeroog,Dr. Gruppuso Caterina,7.7167,53.7833,,2014-09-10,2015-01-01,1009246
Lukas Schaefer,Spiekeroog,Lukas Schaefer,7.7167,53.7833,,2014-09-10,2015-01-01,1009246
Dr. Miguel Gutiérrez Maté,Spiekeroog,Dr. Miguel Gutiérrez Maté,7.7167,53.7833,,2014-09-10,2015-01-01,1009246
Amine Bounaira,Spiekeroog,Amine Bounaira,7.7167,53.7833,,2014-09-11,2015-01-01,1009246
Dr. Maroua El Naggare,Spiekeroog,Dr. Maroua El Naggare,7.7167,53.7833,,2014-09-11,2015-01-01,1009246
Walker Adriana,Spiekeroog,Walker Adriana,7.7167,53.7833,,2014-09-12,2015-01-01,1009246
