"<a href=""http://www.romanistik.de/pers/3782"">Ingrid Mechtler</a>",Ingrid Mechtler,##NA##,##NA## -- ##NA##,2014-03-17,
"<a href=""http://www.romanistik.de/pers/159"">Ingrid Scholz</a>",Ingrid Scholz,##NA##,##NA## -- ##NA##,2010-03-11,
"<a href=""http://www.romanistik.de/pers/3992"">Inmaculada Fernandez Menino</a>",Inmaculada Fernandez Menino,##NA##,##NA## -- ##NA##,2014-07-01,
"<a href=""http://www.romanistik.de/pers/3686""> Inna Kyselova </a>",Inna Kyselova ,##NA## ,"Universität Wien --  Universitätscampus AAKH, Spitalgasse 2 1090 Wien Österreich  ",2014-01-26,
"<a href=""http://www.romanistik.de/pers/3869"">Irene Domingo</a>",Irene Domingo,##NA##,##NA## -- ##NA##,2014-05-06,
"<a href=""http://www.romanistik.de/pers/3737"">Irene Stephanus</a>",Irene Stephanus,##NA##,##NA## -- ##NA##,2014-03-02,
"<a href=""http://www.romanistik.de/pers/3212"">Irene Vera</a>",Irene Vera,##NA##,##NA## -- ##NA##,2013-06-07,
"<a href=""http://www.romanistik.de/pers/3922"">Isabel Azevedo</a>",Isabel Azevedo,##NA##,Karl-Franzens-Universität --  Merangasse 70/ 3. Stock  8010 Graz Europäische Union ,2014-05-26,
"<a href=""http://www.romanistik.de/pers/3855"">Isabel Exner</a>",Isabel Exner,##NA##,##NA## --  Deutschland ,2014-04-26,
"<a href=""http://www.romanistik.de/pers/3802"">Isabel Giustra</a>",Isabel Giustra,##NA##,##NA## -- ##NA##,2014-03-25,
"<a href=""http://www.romanistik.de/pers/3776"">Isabel Prats</a>",Isabel Prats,##NA##,##NA## -- ##NA##,2014-03-13,
"<a href=""http://www.romanistik.de/pers/3400"">Isabel Sorg</a>",Isabel Sorg,##NA##,##NA## -- ##NA##,2013-08-30,
"<a href=""http://www.romanistik.de/pers/3019"">Isabell Lammel</a>",Isabell Lammel,##NA##,Universität Mainz / Germersheim --  Deutschland ,2013-02-12,
"<a href=""http://www.romanistik.de/pers/3836"">Isabell Lindbüchl</a>",Isabell Lindbüchl,##NA##,##NA## -- ##NA##,2014-04-13,
"<a href=""http://www.romanistik.de/pers/354"">Isabella Piatka</a>",Isabella Piatka,##NA##,##NA## -- ##NA##,2010-09-09,
"<a href=""http://www.romanistik.de/pers/124"">Isabelle Kross</a>",Isabelle Kross,##NA##,##NA## -- ##NA##,2010-02-10,
"<a href=""http://www.romanistik.de/pers/3115"">Iván Allende</a>",Iván Allende,##NA##, Instituto Cervantes / Fachhochschule Nordakademie --  Deutschland ,2013-04-10,
"<a href=""http://www.romanistik.de/pers/3848"">Ivan Vlassenko</a>",Ivan Vlassenko,http://www.gl.uni-bayreuth.de/de/team/Vlassenko_Ivan/index.html,Universität Bayreuth --  Deutschland ,2014-04-24,
"<a href=""http://www.romanistik.de/pers/3815"">Jakob Willis</a>",Jakob Willis,##NA##,##NA## -- ##NA##,2014-04-02,
"<a href=""http://www.romanistik.de/pers/3220"">Jan Casalicchio</a>",Jan Casalicchio,http://it.linkedin.com/pub/jan-casalicchio/5a/bbb/63a,##NA## --  Italien ,2013-06-11,
"<a href=""http://www.romanistik.de/pers/3883"">Janek Scholz</a>",Janek Scholz,##NA##,Rheinisch-Westfälische Technische Hochschule Aachen --  Kármánstraße 17-19 52062 Aachen Deutschland ,2014-05-12,
"<a href=""http://www.romanistik.de/pers/3889"">Janette  Kranz</a>",Janette  Kranz,##NA##,##NA## -- ##NA##,2014-05-14,
"<a href=""http://www.romanistik.de/pers/68"">Janina Vernal Schmidt</a>",Janina Vernal Schmidt,http://www.epb.uni-hamburg.de/de/personen/vernal-schmidt,Universität Hamburg --   Hamburg Deutschland ,2009-12-20,
"<a href=""http://www.romanistik.de/pers/3757"">Janine  Wiesemann</a>",Janine  Wiesemann,##NA##,##NA## -- ##NA##,2014-03-05,
"<a href=""http://www.romanistik.de/pers/3930"">Jannie Wullms</a>",Jannie Wullms,##NA##,##NA## -- ##NA##,2014-05-29,
"<a href=""http://www.romanistik.de/pers/1375"">Jasmin Marjam Rezai Dubiel</a>",Jasmin Marjam Rezai Dubiel,##NA##,Johannes-Gutenberg-Universität Mainz --  Jakob-Welder-Weg 18 55128 Mainz Deutschland ,2011-06-14,
"<a href=""http://www.romanistik.de/pers/122"">Jennifer Gabel</a>",Jennifer Gabel,##NA##,Albert-Ludwigs-Universität Freiburg --   Freiburg Deutschland ,2010-02-08,
"<a href=""http://www.romanistik.de/pers/4034"">Jennifer Roger</a>",Jennifer Roger,##NA##,##NA## -- ##NA##,2014-07-30,
"<a href=""http://www.romanistik.de/pers/2654"">Jenny Augustin</a>",Jenny Augustin,##NA##,##NA## -- ##NA##,2012-07-30,
"<a href=""http://www.romanistik.de/pers/3966"">Jenny Brumme</a>",Jenny Brumme,http://www.jennybrumme.com/,Universitat Pompeu Fabra --  Roc Boronat 138 08018 Barcelona Spanien ,2014-06-18,
"<a href=""http://www.romanistik.de/pers/3996"">Jessica Barzen</a>",Jessica Barzen,##NA##,##NA## -- ##NA##,2014-07-04,
"<a href=""http://www.romanistik.de/pers/3963"">Jesús Fernández Álvarez</a>",Jesús Fernández Álvarez,##NA##,##NA## -- ##NA##,2014-06-17,
"<a href=""http://www.romanistik.de/pers/2640"">Joao Silva</a>",Joao Silva,##NA##,##NA## --  Deutschland ,2012-07-23,
"<a href=""http://www.romanistik.de/pers/3023"">Joaquim Peito</a>",Joaquim Peito,##NA##,Georg-August-Universität Göttingen --  Humboldtalle 19 37073 Göttingen Deutschland ,2013-02-14,
"<a href=""http://www.romanistik.de/pers/3057"">Johanna Eierstock</a>",Johanna Eierstock,##NA##,##NA## -- ##NA##,2013-03-11,
"<a href=""http://www.romanistik.de/pers/4014"">Johannes Brambora</a>",Johannes Brambora,##NA##,##NA## -- ##NA##,2014-07-15,
"<a href=""http://www.romanistik.de/pers/3063"">Johannes Kambylis</a>",Johannes Kambylis,##NA##,Helmut Buske Verlag --  Richardstr. 47  22081 Hamburg Deutschland ,2013-03-15,
"<a href=""http://www.romanistik.de/pers/4022"">Jonas Hock</a>",Jonas Hock,http://www.uni-regensburg.de/sprache-literatur-kultur/romanistik/literaturwissenschaft/mitarbeitende-von-treskow/jonas-hock/index.html,Universität Regensburg --  Universitätsstraße 31 93053 Regensburg Deutschland ,2014-07-18,
"<a href=""http://www.romanistik.de/pers/3753"">Jose Antonio Romero Garnica</a>",Jose Antonio Romero Garnica,##NA##,##NA## -- ##NA##,2014-03-04,
"<a href=""http://www.romanistik.de/pers/3763"">José González</a>",José González,##NA##,##NA## -- ##NA##,2014-03-07,
"<a href=""http://www.romanistik.de/pers/3267""> José Juan Pacheco Ramos </a>",José Juan Pacheco Ramos ,http://josejuanpachecoramos.jimdo.com ,"Universitat de les Illes Balears (Mallorca) --  Ctra. de Valldemossa, Km. 7,5 S.N. 07122 Palma Spanien  ",2013-06-29,
"<a href=""http://www.romanistik.de/pers/2859"">Josefa Díaz</a>",Josefa Díaz,www.didrom.uni-bremen.de/diaz_projekt.htm,##NA## --  Deutschland ,2012-11-14,
"<a href=""http://www.romanistik.de/pers/34"">Juan Pedro Rojas Pichardo</a>",Juan Pedro Rojas Pichardo,http://www.romanistik.uni-saarland.de/de/personen.html,Universität des Saarlandes --  Deutschland ,2009-12-03,
"<a href=""http://www.romanistik.de/pers/466"">Judith Kittler</a>",Judith Kittler,http://homepage.ruhr-uni-bochum.de/gerald.bernhard/Mitarbeiter.html,Ruhr-Universität Bochum --   Bochum Deutschland ,2010-10-18,
"<a href=""http://www.romanistik.de/pers/4073"">Judith Kolmstetter</a>",Judith Kolmstetter,##NA##,##NA## --  Deutschland ,2014-08-27,
"<a href=""http://www.romanistik.de/pers/800"">Judith Stein</a>",Judith Stein,http://www.uni-potsdam.de/romanistik/kimminich/stein/stein.html,Universität Potsdam --   Potsdam Deutschland ,2010-12-20,
"<a href=""http://www.romanistik.de/pers/279"">Julia Anslik</a>",Julia Anslik,http://www.romanistik.uni-kiel.de/rs_pers_la.htm,Christian-Albrechts-Universität zu Kiel --   Kiel Deutschland ,2010-07-17,
"<a href=""http://www.romanistik.de/pers/7"">Julia Blandfort</a>",Julia Blandfort,http://www-cgi.uni-regensburg.de/Fakultaeten/Romanistik/Institut/index.php?id=507,Universität Regensburg --  Universitätsstraße  31 93040 Regensburg Deutschland ,2009-10-29,
"<a href=""http://www.romanistik.de/pers/1608"">Julia Borst</a>",Julia Borst,http://www.mkschaeffauer.de/index.php/ger/Mitarbeiter/Julia-Borst,Universität Hamburg --   Hamburg Deutschland ,2011-08-31,
"<a href=""http://www.romanistik.de/pers/2525"">Julia Burkhardt</a>",Julia Burkhardt,http://www.uni-leipzig.de/~roman/index.php?option=com_content&task=view&id=80&Itemid=104,Universität Leipzig --   Leipzig Deutschland ,2012-06-25,
"<a href=""http://www.romanistik.de/pers/1631"">Julia Engels</a>",Julia Engels,##NA##,Christian-Albrechts-Universität zu Kiel --   Kiel Deutschland ,2011-09-08,
"<a href=""http://www.romanistik.de/pers/2163"">Julia Ilgner</a>",Julia Ilgner,##NA##,Albert-Ludwigs-Universität Freiburg --  Deutschland ,2012-03-19,
"<a href=""http://www.romanistik.de/pers/43"">Julia Pümpel</a>",Julia Pümpel,##NA##,Leopold-Franzens-Universität Innsbruck --  Österreich ,2009-12-03,
"<a href=""http://www.romanistik.de/pers/1715"">Julia Putsche</a>",Julia Putsche,##NA##,##NA## -- ##NA##,2011-10-06,
"<a href=""http://www.romanistik.de/pers/560"">Julia Wittemann</a>",Julia Wittemann,##NA##,Universität Mannheim --   Mannheim Deutschland ,2010-11-04,
"<a href=""http://www.romanistik.de/pers/3940"">Julia Wuttig</a>",Julia Wuttig,##NA##,##NA## -- ##NA##,2014-06-04,
"<a href=""http://www.romanistik.de/pers/226"">Julia Zwink</a>",Julia Zwink,http://www.geisteswissenschaften.fu-berlin.de/we05/mitarbeiter/zwink/index.html,Freie Universität Berlin --  Habelschwerdter Allee 45 14195 Berlin Deutschland ,2010-06-02,
"<a href=""http://www.romanistik.de/pers/2317"">Julie  Behrman Ortegon</a>",Julie  Behrman Ortegon,##NA##,##NA## --  Deutschland ,2012-05-14,
"<a href=""http://www.romanistik.de/pers/1156"">Julie Dekens</a>",Julie Dekens,http://www.rose.uzh.ch/seminar/personen/dekens.html,Universität Zürich --  Zürichbergstrasse 8 8032 Zürich Schweiz ,2011-04-07,
"<a href=""http://www.romanistik.de/pers/3768"">Julien Bobineau</a>",Julien Bobineau,##NA##,Universität Würzburg --  Am Hubland  97074 Würzburg Deutschland ,2014-03-10,
"<a href=""http://www.romanistik.de/pers/1124"">Julius Becker</a>",Julius Becker,http://monsieur-becker.de,##NA## --   Berlin Deutschland ,2011-03-23,
"<a href=""http://www.romanistik.de/pers/2985"">Julius Erdmann</a>",Julius Erdmann,##NA##,Universität Potsdam --  Deutschland ,2013-01-22,
"<a href=""http://www.romanistik.de/pers/3518"">Julius Goldmann</a>",Julius Goldmann,##NA##,##NA## -- ##NA##,2013-10-30,
"<a href=""http://www.romanistik.de/pers/3"">Kai Nonnenmacher</a>",Kai Nonnenmacher,http://www.uni-regensburg.de/sprache-literatur-kultur/romanistik/institut/literaturwissenschaft/treskow-mitarbeiter/nonnenmacher/index.html,Universität Regensburg --  Universitätsstraße  93040 Regensburg Deutschland ,2009-10-25,
"<a href=""http://www.romanistik.de/pers/90"">Kamila Meyer</a>",Kamila Meyer,##NA##,##NA## -- ##NA##,2010-01-15,
"<a href=""http://www.romanistik.de/pers/3960"">Karen Forner</a>",Karen Forner,##NA##,##NA## -- ##NA##,2014-06-16,
"<a href=""http://www.romanistik.de/pers/3415"">Karen Saban</a>",Karen Saban,##NA##,Universität Heidelberg --  Deutschland ,2013-09-05,
"<a href=""http://www.romanistik.de/pers/3980"">Karin  Otte</a>",Karin  Otte,##NA##,##NA## -- ##NA##,2014-06-24,
"<a href=""http://www.romanistik.de/pers/3678"">Karla Hahndorf</a>",Karla Hahndorf,##NA##,##NA## -- ##NA##,2014-01-20,
"<a href=""http://www.romanistik.de/pers/4011"">Karolin Viseneber</a>",Karolin Viseneber,##NA##,##NA## -- ##NA##,2014-07-14,
"<a href=""http://www.romanistik.de/pers/62"">Karolin Viseneber</a>",Karolin Viseneber,http://www.phil-fak.uni-duesseldorf.de/rom1/personal/karolin-viseneber/,Heinrich-Heine-Universität Düsseldorf --  Universitätsstr. 1 40225 Düsseldorf Deutschland ,2009-12-18,
"<a href=""http://www.romanistik.de/pers/3765"">Katarina  Rempe</a>",Katarina  Rempe,##NA##,##NA## --  Deutschland ,2014-03-08,
"<a href=""http://www.romanistik.de/pers/1871"">Katerina  Nesterenko</a>",Katerina  Nesterenko,##NA##,##NA## -- ##NA##,2011-11-26,
"<a href=""http://www.romanistik.de/pers/3254"">Katharina Einert</a>",Katharina Einert,##NA##,Universität Potsdam --  Deutschland ,2013-06-25,
"<a href=""http://www.romanistik.de/pers/3923"">Katharina Franko</a>",Katharina Franko,##NA##,Ludwig-Maximilians-Universität München --  Deutschland ,2014-05-26,
"<a href=""http://www.romanistik.de/pers/2361"">Katharina Funke</a>",Katharina Funke,##NA##,Universität Leipzig --  Deutschland ,2012-05-29,
"<a href=""http://www.romanistik.de/pers/3925"">Katharina Fürholzer</a>",Katharina Fürholzer,##NA##,##NA## -- ##NA##,2014-05-27,
"<a href=""http://www.romanistik.de/pers/4032"">Katharina Gerhalter</a>",Katharina Gerhalter,##NA##,##NA## --  Österreich ,2014-07-28,
"<a href=""http://www.romanistik.de/pers/2016""> Kathayoun Vaziri</a>",Kathayoun Vaziri, ##NA##," Universität Wien --  Spitalgasse 2,Hof 8  1090 Wien Österreich  ",2012-01-14,
"<a href=""http://www.romanistik.de/pers/808"">Katherina Keller-Grein</a>",Katherina Keller-Grein,http://www.uni-kassel.de/fb8/romanistik/fachgebiete/fralit/,Universität Kassel --   Kassel Deutschland ,2010-12-22,
"<a href=""http://www.romanistik.de/pers/169"">Kathrin Decker</a>",Kathrin Decker,##NA##,##NA## -- ##NA##,2010-03-27,
"<a href=""http://www.romanistik.de/pers/1007"">Kathrin Fehringer</a>",Kathrin Fehringer,http://www.uni-erfurt.de/literaturwissenschaft/forschung/graduiertengruppe/personen/kathrin-fehringer/,Universität Erfurt --  Nordhäuser Str. 63 99089 Erfurt Deutschland ,2011-02-10,
"<a href=""http://www.romanistik.de/pers/3932"">Kathrin Kraller</a>",Kathrin Kraller,##NA##,Universität Regensburg --  Deutschland ,2014-06-01,
"<a href=""http://www.romanistik.de/pers/3710"">Katiuscia Solpietro</a>",Katiuscia Solpietro,##NA##,##NA## -- ##NA##,2014-02-18,
"<a href=""http://www.romanistik.de/pers/1445"">Katja Priebe</a>",Katja Priebe,##NA##,Goethe-Universität Frankfurt am Main --   Frankfurt am Main Deutschland ,2011-07-05,
"<a href=""http://www.romanistik.de/pers/4026"">Katrin Berty</a>",Katrin Berty,##NA##,##NA## -- ##NA##,2014-07-23,
"<a href=""http://www.romanistik.de/pers/273"">Katrin Goldenstein</a>",Katrin Goldenstein,##NA##,Heinrich-Heine-Universität Düsseldorf --  Deutschland ,2010-07-15,
"<a href=""http://www.romanistik.de/pers/71"">Katrin Piene</a>",Katrin Piene,##NA##,##NA## -- ##NA##,2009-12-22,
"<a href=""http://www.romanistik.de/pers/718"">Katrin Ziegler</a>",Katrin Ziegler,##NA##,Università degli studi di Macerata --  Italien ,2010-11-30,
"<a href=""http://www.romanistik.de/pers/260"">Kerstin Liesegang</a>",Kerstin Liesegang,http://www.romanistik.rwth-aachen.de/romanistik_typo3/index.php?id=287,Rheinisch-Westfälische Technische Hochschule Aachen --   Aachen Deutschland ,2010-07-03,
"<a href=""http://www.romanistik.de/pers/4046"">Kirsten  Mahlke</a>",Kirsten  Mahlke,##NA##,##NA## -- ##NA##,2014-08-04,
"<a href=""http://www.romanistik.de/pers/3850"">Kristin Mlynek-Theil</a>",Kristin Mlynek-Theil,##NA##,Universität Leipzig --  Deutschland ,2014-04-24,
"<a href=""http://www.romanistik.de/pers/3886"">Kristina  Beck</a>",Kristina  Beck,##NA##,##NA## -- ##NA##,2014-05-13,
"<a href=""http://www.romanistik.de/pers/1060"">Kristina  Mendicino</a>",Kristina  Mendicino,http://www.yale.edu/,Yale University --  Vereinigte Staaten ,2011-02-27,
"<a href=""http://www.romanistik.de/pers/2069"">Lara Willenberg</a>",Lara Willenberg,##NA##,##NA## -- ##NA##,2012-02-02,
"<a href=""http://www.romanistik.de/pers/1841"">Laura Bally</a>",Laura Bally,##NA##,Peter Lang Verlag --  Deutschland ,2011-11-16,
"<a href=""http://www.romanistik.de/pers/3849"">Laura Linzmeier</a>",Laura Linzmeier,##NA##,Universität Regensburg --  Deutschland ,2014-04-24,
"<a href=""http://www.romanistik.de/pers/2655"">Laura Nascimben</a>",Laura Nascimben,##NA##,##NA## -- ##NA##,2012-07-30,
"<a href=""http://www.romanistik.de/pers/1570"">Laura Rodrigues Nöhles</a>",Laura Rodrigues Nöhles,##NA##,##NA## -- ##NA##,2011-08-18,
"<a href=""http://www.romanistik.de/pers/2097"">Laura Schmidt</a>",Laura Schmidt,##NA##,##NA## -- ##NA##,2012-02-13,
"<a href=""http://www.romanistik.de/pers/3929"">Laura Tomassetti</a>",Laura Tomassetti,##NA##,##NA## -- ##NA##,2014-05-28,
"<a href=""http://www.romanistik.de/pers/3899"">Laura-Maria Thole</a>",Laura-Maria Thole,##NA##,##NA## -- ##NA##,2014-05-16,
"<a href=""http://www.romanistik.de/pers/3738"">Lea Akkermann</a>",Lea Akkermann,##NA##,##NA## -- ##NA##,2014-03-02,
"<a href=""http://www.romanistik.de/pers/2096"">Leda Marana Bim</a>",Leda Marana Bim,##NA##,Universität Hamburg --  Deutschland ,2012-02-13,
"<a href=""http://www.romanistik.de/pers/1649"">Lejla Halilovic</a>",Lejla Halilovic,##NA##,Universität Wien --   Wien Österreich ,2011-09-13,
"<a href=""http://www.romanistik.de/pers/1192"">Leonie  Herbers</a>",Leonie  Herbers,http://www.lai.fu-berlin.de/institut/mitarbeiterinnen/stud_mitarb/herbers.html,Freie Universität Berlin --   Berlin Deutschland ,2011-04-20,
"<a href=""http://www.romanistik.de/pers/3383"">Leonie Meyer-Krentler</a>",Leonie Meyer-Krentler,##NA##,Universität Potsdam --  Deutschland ,2013-08-16,
"<a href=""http://www.romanistik.de/pers/2013"">Leticia Juliá</a>",Leticia Juliá,##NA##,##NA## -- ##NA##,2012-01-13,
"<a href=""http://www.romanistik.de/pers/3898"">Lidia Molina</a>",Lidia Molina,##NA##,RWTH-Aachen --  Kármánst. 17/19  52062  Deutschland ,2014-05-16,
"<a href=""http://www.romanistik.de/pers/1692"">Lisa Gronwald</a>",Lisa Gronwald,##NA##,##NA## --  Deutschland ,2011-09-29,
"<a href=""http://www.romanistik.de/pers/1199"">Lisa Zeller</a>",Lisa Zeller,##NA##,Johannes-Gutenberg-Universität Mainz --  Jakob-Welder-Weg 18 55099 Mainz Deutschland ,2011-04-21,
"<a href=""http://www.romanistik.de/pers/3688"">Lisa Zeller</a>",Lisa Zeller,##NA##,Universität Mainz --  Deutschland ,2014-01-27,
"<a href=""http://www.romanistik.de/pers/123"">Livia Meneghello</a>",Livia Meneghello,##NA##,##NA## --  Brasilien ,2010-02-08,
"<a href=""http://www.romanistik.de/pers/157"">Louis Malz</a>",Louis Malz,##NA##,##NA## -- ##NA##,2010-03-10,
"<a href=""http://www.romanistik.de/pers/207"">Louise Dietrich</a>",Louise Dietrich,##NA##,##NA## -- ##NA##,2010-05-17,
"<a href=""http://www.romanistik.de/pers/3167"">Luis Eduardo Pérez Peralta</a>",Luis Eduardo Pérez Peralta,##NA##,Universität Zürich --  Schweiz ,2013-05-13,
"<a href=""http://www.romanistik.de/pers/4082"">Lukas Schaefer</a>",Lukas Schaefer,##NA##,##NA## -- ##NA##,2014-09-10,
"<a href=""http://www.romanistik.de/pers/2990"">Luminita Trasca</a>",Luminita Trasca,http://frequenz.uni-freiburg.de/trasca-projekt,Albert-Ludwigs-Universität Freiburg --  Starkenstraße 44 79104 Freiburg im Breisgau Deutschland ,2013-01-27,
"<a href=""http://www.romanistik.de/pers/2804"">Lydia Kaisee</a>",Lydia Kaisee,##NA##,##NA## -- ##NA##,2012-10-21,
"<a href=""http://www.romanistik.de/pers/3982"">M Butzheinen</a>",M Butzheinen,##NA##,##NA## --  Deutschland ,2014-06-26,
"<a href=""http://www.romanistik.de/pers/2040"">Madalena Simões</a>",Madalena Simões,##NA##,Universität Hamburg --  Deutschland ,2012-01-21,
"<a href=""http://www.romanistik.de/pers/3164"">Madalina Simona  Schwarz</a>",Madalina Simona  Schwarz,##NA##,##NA## --  Deutschland ,2013-05-10,
"<a href=""http://www.romanistik.de/pers/3798"">Magdeleine CLO</a>",Magdeleine CLO,##NA##,##NA## -- ##NA##,2014-03-24,
"<a href=""http://www.romanistik.de/pers/1328"">Maite Martín G.</a>",Maite Martín G.,##NA##,##NA## --  Deutschland ,2011-06-01,
"<a href=""http://www.romanistik.de/pers/4016"">Manuel Mühlbacher</a>",Manuel Mühlbacher,##NA##,LMU München --  Schellingstraße 3/RG 80799 München Deutschland ,2014-07-16,
"<a href=""http://www.romanistik.de/pers/3546"">Manuel Parodi Muñoz</a>",Manuel Parodi Muñoz,##NA##,##NA## --   Berlin Deutschland ,2013-11-08,
"<a href=""http://www.romanistik.de/pers/70"">Manuela Franke</a>",Manuela Franke,##NA##,Universität Siegen --  Deutschland ,2009-12-21,
"<a href=""http://www.romanistik.de/pers/3724"">Mara Persello</a>",Mara Persello,##NA##,##NA## -- ##NA##,2014-02-28,
"<a href=""http://www.romanistik.de/pers/3745"">Marco Albanese</a>",Marco Albanese,##NA##,##NA## -- ##NA##,2014-03-03,
"<a href=""http://www.romanistik.de/pers/3681"">Marcos Zampieri</a>",Marcos Zampieri,##NA##,Universität zu Köln --  Deutschland ,2014-01-23,
"<a href=""http://www.romanistik.de/pers/4050"">Marggie Victoria Monsalve</a>",Marggie Victoria Monsalve,##NA##,Universität Frankfurt --  Saalburgstr.  33 Frankfurt am Main Frankfurt am Main Deutschland ,2014-08-06,
"<a href=""http://www.romanistik.de/pers/1018"">Maria Amelina</a>",Maria Amelina,http://www.romanistik.uni-frankfurt.de/mitarbeiter/amelina/index.html,Goethe-Universität Frankfurt am Main --   Frankfurt am Main Deutschland ,2011-02-13,
"<a href=""http://www.romanistik.de/pers/2603"">María Arribas</a>",María Arribas,##NA##,##NA## --  Deutschland ,2012-07-05,
"<a href=""http://www.romanistik.de/pers/4072"">María del Carmen Luis Gironés</a>",María del Carmen Luis Gironés,##NA##,##NA## --   Bad Hersfeld Deutschland ,2014-08-27,
"<a href=""http://www.romanistik.de/pers/3725"">María Isabel Hernández del Rincón</a>",María Isabel Hernández del Rincón,www.maribelhernandez.es,##NA## --  Deutschland ,2014-02-28,
"<a href=""http://www.romanistik.de/pers/1709"">Maria Manderfeld</a>",Maria Manderfeld,##NA##,Narr Francke Attempto Verlag --  Dischingerweg  5 72070 Tübingen Deutschland ,2011-10-05,
"<a href=""http://www.romanistik.de/pers/3758"">María Pilar Himmelsbach (geb. Aspe Zamora)</a>",María Pilar Himmelsbach (geb. Aspe Zamora),##NA##,##NA## -- ##NA##,2014-03-06,
"<a href=""http://www.romanistik.de/pers/1441"">Maria Piovesana</a>",Maria Piovesana,##NA##,Ruhr-Universität Bochum --   Bochum Deutschland ,2011-07-04,
"<a href=""http://www.romanistik.de/pers/3509"">María Pliar Himmelsbach</a>",María Pliar Himmelsbach,##NA##,Albert-Ludwigs-Universität Freiburg --  Deutschland ,2013-10-23,
"<a href=""http://www.romanistik.de/pers/3993"">Maria Zannini</a>",Maria Zannini,##NA##,##NA## -- ##NA##,2014-07-02,
"<a href=""http://www.romanistik.de/pers/3928"">Mariana Eva Perez</a>",Mariana Eva Perez,##NA##,Universität Konstanz --  Deutschland ,2014-05-28,
"<a href=""http://www.romanistik.de/pers/2267"">Mariano Dharandas Mendez</a>",Mariano Dharandas Mendez,##NA##,##NA## -- ##NA##,2012-04-24,
"<a href=""http://www.romanistik.de/pers/3774"">Marie GABORIAUD</a>",Marie GABORIAUD,##NA##,##NA## -- ##NA##,2014-03-12,
"<a href=""http://www.romanistik.de/pers/4078"">Marie Schröer</a>",Marie Schröer,##NA##,##NA## -- ##NA##,2014-09-01,
"<a href=""http://www.romanistik.de/pers/2898"">Marie Skrovec</a>",Marie Skrovec,##NA##,Université d'Orléans --  Frankreich ,2012-12-03,
"<a href=""http://www.romanistik.de/pers/3874"">Marie-Clémence Régnier</a>",Marie-Clémence Régnier,##NA##,##NA## -- ##NA##,2014-05-07,
"<a href=""http://www.romanistik.de/pers/2995"">Marie-Therese Mäder</a>",Marie-Therese Mäder,##NA##,Universität Halle --  Deutschland ,2013-01-31,
"<a href=""http://www.romanistik.de/pers/28"">Mariela Ferrari</a>",Mariela Ferrari,##NA##,##NA## -- ##NA##,2009-12-02,
"<a href=""http://www.romanistik.de/pers/3568"">Marina-Rafaela Buch</a>",Marina-Rafaela Buch,##NA##,Johannes-Gutenberg-Universität Mainz --  Jakob-Welder-Weg 18 55128 Mainz Deutschland ,2013-11-18,
"<a href=""http://www.romanistik.de/pers/3414"">Mario Schimanski</a>",Mario Schimanski,##NA##,##NA## --  Deutschland ,2013-09-04,
"<a href=""http://www.romanistik.de/pers/15"">Mario Willersinn</a>",Mario Willersinn,http://www.zam-promotionskolleg.uni-freiburg.de/personen/willersinn-mario,Albert-Ludwigs-Universität Freiburg --  Platz der Universität 3 79085  Freiburg Deutschland ,2009-11-12,
"<a href=""http://www.romanistik.de/pers/2764"">Mark Klingenberger</a>",Mark Klingenberger,http://www.uni-due.de/romanistik/Mitarbeiter_Klingenberger_Kontakt.php,Universität Duisburg-Essen --  Universitätsstraße 20 45141 Essen Deutschland ,2012-09-25,
"<a href=""http://www.romanistik.de/pers/3029"">Markus Breitbarth</a>",Markus Breitbarth,##NA##,Universität Göttingen --  38106 Braunschweig Deutschland ,2013-02-18,
"<a href=""http://www.romanistik.de/pers/73"">Markus Ising</a>",Markus Ising,http://www.romanistik.uni-tuebingen.de/?q=user/55,Eberhard-Karls-Universität Tübingen --  Deutschland ,2009-12-23,
"<a href=""http://www.romanistik.de/pers/3749"">Marlena Teitge</a>",Marlena Teitge,##NA##,Universität Bremen --  Deutschland ,2014-03-04,
"<a href=""http://www.romanistik.de/pers/88"">Marlyse Salvignol</a>",Marlyse Salvignol,##NA##,Universität Ulm --  Oberer Eselsberg   89069  Ulm Deutschland ,2010-01-12,
"<a href=""http://www.romanistik.de/pers/614"">Martin Bauch</a>",Martin Bauch,##NA##,Technische Universität Chemnitz --  09107 Chemnitz Deutschland ,2010-11-12,
"<a href=""http://www.romanistik.de/pers/3994"">Martin Lange</a>",Martin Lange,##NA##,##NA## -- ##NA##,2014-07-03,
"<a href=""http://www.romanistik.de/pers/1619"">Martina Albrich</a>",Martina Albrich,http://www.uibk.ac.at/msp/mitarbeiterinnen/,Leopold-Franzens-Universität Innsbruck --   Innsbruck Österreich ,2011-09-05,
"<a href=""http://www.romanistik.de/pers/4081"">Martina Mohr</a>",Martina Mohr,##NA##,##NA## -- ##NA##,2014-09-08,
"<a href=""http://www.romanistik.de/pers/2691"">Martina Urioste-Buschmann</a>",Martina Urioste-Buschmann,##NA##,Leibniz Universität Hannover --  Königsworther Platz 1 30167 Hannover Deutschland ,2012-08-15,
"<a href=""http://www.romanistik.de/pers/3858""VMartine Kowalski-Bellet</a>",Martine Kowalski-Bellet,##NA##,Katholische Universität Ingolstadt-Eichtstätt --  Auf der Schanz 49  85049 Ingolstadt Deutschland ,2014-04-27,
