id;datum;kategorie;bereich;sprachen;disziplinen;titel
rom0566;02.06.2013;kaTA;beTP;spFR;dzLW;Blanchot et l'Allemagne
rom3065;02.06.2013;kaTA;beTP;spFR;dzLW;Taine et l’imagination créatrice - Journée d'étude
rom2157;02.07.2009;kaST;beWS;spFR spES;dzDK;Lehrkraft für besondere Aufgaben: Französisch- und Spanischdidaktik
rom1495;02.07.2009;kaST;beSTI;spFR spIT spÜG;dzLW dzMK;Erinnerung: Drei Promotionsstellen im Internationalen Graduiertenkolleg  «Gründungsmythen Europas in Literatur Kunst und Musik»
rom1532;02.07.2009;kaST;beSTI;spFR spPT spES spÜG;dzLW dzMK;Erinnerung: Stipendien für (Post-)Doktoranden im Programm Texte. Zeichen. Medien
rom2864;02.07.2009;kaWI;beSTU;spFR spIT spPT spES spWR;dzLW dzSW dzMK;Romania integrativ - Neuer Masterstudiengang in Halle
rom1410;02.07.2009;kaST;beNW;spFR;dzLW dzSW dzMK dzSP dzDK;DFH-Referent/in für das Referat Programmfinanzierung
rom2688;02.07.2010;kaST;bePR;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzWT;Professor of French - Queen's University Belfast
rom0667;02.07.2011;kaTA;beTA;spÜG;dzSW dzMK;CfP: 19th Sociolinguistics Symposium: Language and the City
rom3710;02.07.2012;kaTA;beTA;spÜG;dzSW;CfP: XXVIIe Congrès international de linguistique et de philologie romanes
rom2555;02.07.2013;kaTA;beSV;spFR spES;dzMK;Öffentliche Veranstaltung Karibik - Nordamerika und zurück
rom2334;02.07.2013;kaST;beNW;spFR;dzSP;Lektorin / Lektor für Französisch
rom2332;02.07.2013;kaST;beNW;spFR;dzSP;Lektorin / Lektor für Französisch (Recht und Wirtschaft)
rom3531;02.07.2013;kaST;beWS;spFR spES;dzSW;Wiss. Mitarbeiter/in Sprachwissenschaft
rom2790;02.08.2009;kaST;beSTI;spWR;dzSW dzMK;Promotionsstipendium Begriffsgeschichte Rumäniens 19. / 20. Jh.
rom0969;02.08.2010;kaTA;beTA;spFR;dzMK;CfP: Les conditions de la circulation transfrontalière des informations médiatiques en Europe et dans la Grande Région
rom1246;02.08.2010;kaTA;beTA;spÜG;dzSW dzMK;CfP: Von der digitalen zur interkulturellen Revolution?
rom0007;02.08.2011;kaST;beWS;spFR spIT spÜG;dzMK dzWT;1 Forschungsstelle für Doktorand/in Bildkritik
rom1336;02.08.2011;kaTA;beTP;spIT spÜG;dzSW dzSP dzDK;Convegno annuale dell'ADI: Insegnare il lessico
rom1119;02.08.2012;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzLW;CfP: Sektion Der Augenblick als Herausforderung lyrischen Sprechens - Motiv und Denkfigur der Moderne XXXIII Romanistentag Würzburg 2013 
rom3586;02.08.2012;kaST;beWS;spÜG;dzLW dzMK;Wissenschaftliche/r Mitarbeiter/-in: Wissenschaftliche Koordination der Graduate Studies (100%)
rom0729;02.08.2012;kaTA;beTA;spES;dzLW dzSW dzMK dzWT;CfP: Ciudades latinoamericanas del siglo XXI: realidades y representaciones culturales y lingüísticas XIX Congreso de la Asociación Alemana de Hispanistas
rom3585;02.08.2012;kaST;beWS;spÜG;dzMK;Wissenschaftliche/r Mitarbeiter/-in: Koordinator/-in des Gießener Graduiertenzentrums Kulturwissenschaften (65%)
rom2628;02.08.2012;kaST;beWS;spFR spES;dzSW;Postdoc-Assistent/in (Sprachwissenschaft 100%)
rom3171;02.08.2012;kaST;beWS;spFR spIT;dzSW;Universitätsassistent/in (Sprachwissenschaft 100%)
rom0407;02.09.2008;kaWI;beAM;spES;dzLW;Argentinien ist Gastland der Frankfurter Buchmesse 2010
rom2488;02.09.2008;kaWI;beAM;spFR spIT;dzSW;Nachruf Prof. Dr. Ernst-Ulrich Große (28.8.1938 - 26.8.2008)
rom0743;02.09.2010;kaTA;beTA;spES;dzLW;CfP: Coloquio Internacional Nueva Narrativa Española
rom2716;02.09.2010;kaST;bePR;spFR;dzLW;Professur für Romanische Philologie - Französische Literatur des Mittelalters
rom3407;02.09.2010;kaST;bePR;spÜG;dzLW dzMK;W3-Professur für Kulturtheorie und kulturwissenschaftliche Methoden
rom3232;02.09.2010;kaWI;beAM;spES spWR spÜG;dzLW dzWT;Veranstaltungen des Instituto Cervantes Hamburg
rom1836;02.09.2010;kaTA;beSV;spES;dzMK;Israél Galván beim Kunstfest Weimar
rom3478;02.09.2010;kaST;beWS;spIT spÜG;dzMK dzWT;Wiss. Mitarbeiter/in Bibliotheca Hertziana (Rom)
rom3481;02.09.2010;kaST;beWS;spÜG;dzSW;Wiss. Mitarbeiter/in Die affektive Verankerung von Sozialität: Sprache Physiologie und soziale Differenz - Languages of Emotion (50%)
rom0852;02.09.2013;kaTA;beTA;spÜG;dzLW dzMK;CfP: Gefühle als Bedeutungsträger II.  Aktuelle Projekte zur Emotionsforschung - Interdisziplinärer Studientag für Nachwuchswissenschaftler/-innen
rom2733;02.09.2013;kaST;bePR;spPT;dzMK dzSP;Professur Romanistik mit Schwerpunkt Brasilianistik Lusitanistik Leitung des Sprachenzentrums
rom1186;02.10.2008;kaTA;beTA;spÜG;dzDK;CfP Tagung Sprachvergleich und Sprachdidaktik
rom2848;02.10.2008;kaTA;beSV;spFR spIT spES spÜG;dzLW dzMK;Ringvorlesung „Die Alpen und das Alpine in Literatur und Film“
rom0476;02.10.2008;kaTA;beTA;spES;dzLW dzSW dzMK dzSP dzDK;Aufruf zur Mitarbeit in den Sektionen des 17. Dt. Hispanistentags Tübingen 2009 Frist 15.10.
rom1519;02.10.2008;kaTA;beTA;spES;dzSW;El sincretismo en la gramática del español Hispanistentag Sektion 11 last call for papers
rom0486;02.10.2009;kaWI;beSTU;spFR;dzLW dzSW dzMK dzSP dzDK;Ausbildung Gruppenleiter(in) für deutsch-französische Begegnungen
rom0622;02.10.2012;kaTA;beTA;spFR;dzLW;CfA: Fiktion und Demokratie Revue critique de fixxion française contemporaine
rom0722;02.10.2012;kaTA;beTA;spFR;dzLW dzMK;CfP: Bousculer les frontières. Autour de Diderot et du XVIIIe siècle
rom3770;02.10.2012;kaWI;beAM;spFR spIT spPT spES spÜG;dzLW dzSW dzMK;Zum Tode des Romanisten Karlheinz Barck (†30.9.2012)
rom1203;02.10.2013;kaTA;beTA;spPT spES spÜG;dzLW dzMK dzWT;CfP: The Reception of German Art Art Theory and Philosophy by the Americas in the 20th Century
rom0015;02.10.2013;kaST;beSTI;spÜG;dzLW dzMK dzWT;1 Promotionsstipendium Graduiertenkolleg Kulturkontakt und Wissenschaftsdiskurs
rom2121;02.11.2009;kaST;beWS;spPT spES;dzLW;Lehrkraft für bes. Aufgaben im Bereich Iberoromanische Literaturwissenschaft (50%)
rom3724;02.11.2009;kaWI;beAM;spPT;dzLW dzSW dzMK;Zs.: Grenzgänge. Beiträge zu einer modernen Romanistik Nr. 31/32 (2009) Thema Lusophonie
rom1272;02.11.2010;kaWI;beAM;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzDK;Webseite des XXXII. Romanistentages Berlin 2011 jetzt online
rom1033;02.11.2010;kaTA;beTA;spFR;dzLW dzSW dzMK dzWT;CfP: Ordo - 8e symposium annuel de la Société Internationale des Médiévistes
rom0360;02.11.2010;kaWI;beSTU;spÜG;dzLW dzWT;Aktuelle Ausschreibung der Graduate School Practices of Literature Westfälische Wilhelms-Universität Münster
rom0900;02.11.2010;kaTA;beTA;spPT spES spÜG;dzMK dzWT;CfP: Interdependenzen sozialer Kategorisierungen
rom2884;02.11.2010;kaWI;beAM;spWR;dzSP;Sardisch-Sprachkurs an der Berliner Humboldt Universität
rom3493;02.11.2010;kaST;beWS;spÜG;dzSW dzWT;Wiss. Mitarbeiter/in Grundlagen der Historischen Semantik: Textcorpora (100%)
rom3124;02.11.2011;kaTA;beTP;spÜG;dzLW dzSW;Translating Fictional Dialogue for Children
rom0514;02.11.2012;kaWI;beSTU;spÜG;dzLW;Ausschreibung: Strukturiertes Doktorandenprogramm der Graduate School Practices of Literature Westfälische Wilhelms-Universität Münster
rom0515;02.11.2012;kaTA;beTA;spIT;dzLW dzSW dzMK;Ausschreibung: Verletzte Ehre – Die Beleidigung im deutsch-italienischen Kontext
rom3379;02.12.2009;kaST;bePR;spFR spIT spPT spES spWR;dzMK;W2-Professur Romanische Kulturwissenschaft (ein Schwerpunkt Französisch oder Spanisch)
rom3384;02.12.2009;kaST;bePR;spFR spIT spPT spES spWR;dzSW;W2-Professur Romanische Sprachwissenschaft (ein Schwerpunkt Französisch oder Spanisch)
rom2411;02.12.2010;kaTA;beTP;spES;dzLW;Mario Vargas Llosa die Literatur erleben. Vivir la literatura
rom0231;02.12.2010;kaWI;beAM;spFR;dzLW;5. Flaubert-Lecture: Vortrag Jacques Neefs Salammbô: Love Gods Wars a modern epic prose und Buchvorstellung
rom0482;02.12.2010;kaTA;beTA;spPT;dzLW dzMK;Aufruf zur Sektionsmitarbeit beim Lusitanistentag: Illusorische Wirklichkeiten / Realidades Ilusórias
rom3492;02.12.2010;kaST;beWS;spÜG;dzLW dzMK;Wiss. Mitarbeiter/in: Gender Studies
rom0273;02.12.2010;kaST;beSTI;spÜG;dzLW dzMK;8 Doktorandinnen-/Doktorandenstipendien am Graduiertenkolleg Automatismen
rom3382;02.12.2010;kaST;bePR;spFR;dzMK;W2-Professur: Romanische Sprachen mit dem Schwerpunkt Wirtschaftsfranzösisch
rom0903;02.12.2010;kaTA;beTA;spWR spÜG;dzMK;CfP: International Conference European National and Regional Identity Romania
rom1315;02.12.2010;kaTA;beTP;spFR;dzSW;Colloque: Nouvelles approches de l’histoire de la langue française
rom2792;02.12.2010;kaST;beSTI;spFR spIT;dzSW;Promotionsstipendium im Bereich Sprachtechnologie/Computerlinguistik (u.a. Französisch Italienisch)
rom1467;02.12.2010;kaST;beWS;spPT spES;dzSW;Doktorandenstelle (Sprachwiss. 50%) mit historisch-typologischem Schwerpunkt im Bereich der Iberoromanistik
rom1101;02.12.2013;kaTA;beTA;spFR;dzLW dzMK;CfP: Sektion 17 Deutsch-französische Schnittstellen in Populärkultur und Medien. Interkulturelle Vermittlungsprozesse und Fremdwahrnehmung Kongress des Frankoromanistenverbands
rom2840;03.01.2009;kaWI;beAM;spÜG;dzLW dzSW dzMK dzSP;Rezensenten gesucht: ReLü Rezensionszeitschrift zur Literaturübersetzung
rom1244;03.01.2012;kaTA;beTA;spFR;dzLW dzMK;CfP: Voltaires Reisen von den Vereinigten Niederlanden bis nach Preußen
rom2172;03.01.2012;kaST;beWS;spFR spES;dzSW;Lehrkraft für besondere Aufgaben Frz. und Span. Linguistik (50%)
rom2590;03.01.2014;kaWI;beAM;spÜG;dzLW dzMK;PhD memberships “Literary and Cultural Studies” (IPP)
rom0295;03.01.2014;kaST;beSTI;spÜG;dzLW dzMK dzWT;9 Promotionsstipendien in den Geisteswissenschaften
rom0233;03.01.2014;kaST;beSTI;spÜG;dzSW; 5 Ph.D. Scholarships in Linguistics Frequency effects in language
rom2253;03.02.2009;kaST;beNW;spIT;dzMK dzSP;Lehrkraft für besondere Aufgaben / Sprachpraxis und Landeswissenschaften Italienisch
rom3254;03.02.2009;kaTA;beTP;spES;dzSP dzDK;VI Encuentro Práctico de Profesores de Español en Alemania
rom0713;03.02.2010;kaTA;beTA;spÜG;dzSW dzSP dzDK;CfP: Awareness Matters: Language Culture Literacy – 10. Int. Kongress der Association for Language Awareness
rom2281;03.02.2011;kaST;beWS;spFR spÜG;dzLW dzMK;Leitung der Akademie-Arbeitsstelle Leibniz-Edition (Promovierte/r Historiker/in Philologe/in Kirchenhistoriker/in oder Wissenschaftshistoriker/in)
rom0785;03.02.2011;kaTA;beTA;spFR spÜG;dzLW dzMK;CfP: Des manuscrits antiques à l’ère digitale. Lectures et littératies / From Ancient manuscripts to the digital era. Readings and Literacies
rom0014;03.02.2011;kaST;beSTI;spÜG;dzLW dzMK;1 Postdoktorandenstipendium: Graduiertenkolleg Schriftbildlichkeit. Über Materialität Wahrnehmbarkeit und Operativität von Notationen
rom0060;03.02.2011;kaST;beSTI;spÜG;dzLW dzMK;11 Doktorandenstipendien und Studienplätze im Promotionsstudiengang: Graduiertenkolleg Schriftbildlichkeit. Über Materialität Wahrnehmbarkeit und Operativität von Notationen
rom0346;03.02.2011;kaST;beWS;spFR;dzMK dzDK;Akademische/r Mitarbeiter/in: Studiengang Europalehramt (Institut für Bilingualität und Europäische Kulturstudien)
rom2724;03.02.2011;kaST;bePR;spÜG;dzSW;Professur für Translationswissenschaft
rom0990;03.02.2012;kaTA;beTA;spÜG;dzLW dzMK;CfP: Literaturwissenschaftliches Kolloquium zu den Cultural and Literary Animal Studies
rom1069;03.02.2012;kaWI;beAM;spÜG;dzLW dzMK;CfP: Repenser la domination littéraire des littératures africaines francophones
rom0960;03.02.2012;kaTA;beTA;spFR;dzLW dzSW dzMK;CfP: « Le passage » / « Der Übergang »
rom2958;03.02.2014;kaTA;beTA;spÜG;dzSW;Sprachinnovation: Motivation – Erscheinungsformen – Verlauf
rom2311;03.03.2008;kaST;beNW;spES;dzSP;Lektorenstelle Spanisch
rom1824;03.03.2009;kaTA;beTP;spFR spIT spPT spÜG;dzLW;Internationale Tagung Europäische Lyrik im 18. Jahrhundert zwischen Geselligkeit Gelehrsamkeit und Galanterie
rom3060;03.03.2009;kaTA;beTP;spFR spPT spES;dzMK;Tagungsprog.: Mediating Ethnic Identities in the Americas: Ethnic Filmmaking and Film Politics in Globalizing Markets
rom3333;03.03.2009;kaST;bePR;spFR spIT spES;dzSW;W1-Juniorprofessur für Romanische Sprachwissenschaft
rom3026;03.03.2010;kaWI;beMB;spIT;dzMK;Studienkurs Venedig 2010: „Am Ende des Meeres: Venedig und Lübeck im Mittelalter“
rom0415;03.03.2010;kaWI;beAM;spFR spIT spPT spES spWR;dzSW;Artikelausschreibung: Energeia Nr. 2 (Oktober 2010)
rom0928;03.03.2011;kaTA;beTA;spFR spIT spPT spES spÜG;dzLW;CfP: Koerperlichkeit der Abstraktion
rom0967;03.03.2011;kaTA;beTA;spFR spÜG;dzLW dzMK;CfP: L'enjeu du français lingua franca en Belgique et aux Pays-Bas durant la période 1800-1914. Histoire croisée et transferts transnationaux
rom0204;03.03.2011;kaST;beSTI;spÜG;dzLW dzMK;3 Promotionsstipendien - DramaNet
rom1452;03.03.2011;kaST;beSTI;spÜG;dzLW dzMK;Diverse Stipendien vom Literaturarchiv Marbach
rom0680;03.03.2011;kaTA;beTA;spFR;dzLW dzSW dzMK;CfP: 30th Annual Conference of the Society for Interdisciplinary French Seventeenth-Century Studies
rom2409;03.03.2011;kaST;beSTI;spÜG;dzLW dzSW dzMK dzWT;Marie Curie Fellowships in the M4HUMAN programme aimed at supporting outstanding scholars
rom3594;03.03.2011;kaST;beWS;spÜG;dzMK dzWT;Wissenschaftliche/r Mitarbeiter/in
rom2340;03.03.2011;kaST;beNW;spFR;dzSP;Lektorin/Lektor für Französisch Sprachpraxis (50%)
rom1356;03.03.2011;kaST;beWS;spÜG;dzSP dzDK dzWT;DAAD: Lektorin / Lektor im Ausland
rom3372;03.03.2011;kaST;bePR;spFR spWR;dzSW;W2-Professur für Romanische Sprachen
rom3485;03.03.2011;kaST;beWS;spÜG;dzSW dzMK dzWT;Wiss. Mitarbeiter/in - FG Audiokommunikation
rom3576;03.03.2011;kaST;beWS;spÜG;dzSW dzSP dzDK dzWT;Wissenschaftliche/n Mitarbeiter/in (50%)
rom1909;03.03.2011;kaST;beWS;spÜG;dzSW dzWT;Juniorprofessur (W1) für Computerlinguistik
rom3190;03.04.2008;kaST;bePR;spPT spES;dzLW dzMK;Universitätsprofessur für Literaturen und Kulturen Lateinamerikas
rom0071;03.04.2008;kaST;beSTI;spÜG;dzLW dzSW dzMK;12 Promotionsstipendien / 3 Postdoktorandenstipendien im GK Schriftbildlichkeit
rom2344;03.04.2008;kaST;beWS;spES;dzSP;Lektorin/Lektor für Spanisch – Lehrkraft für besondere Aufgaben
rom2235;03.04.2008;kaST;beNW;spES;dzSP;Lehrkraft für besondere Aufgaben Spanisch/Deutsch
rom2175;03.04.2008;kaST;beNW;spFR spES;dzSP;Lehrkraft für besondere Aufgaben für das Fachgebiet Spanisch
rom0997;03.04.2011;kaTA;beTA;spFR spIT spPT spES spÜG;dzLW dzMK;CfP: Materialitäten
rom1070;03.04.2011;kaTA;beTA;spFR spÜG;dzLW dzMK;CfP: Repenser le conflit / Den Konflikt überdenken. Dossier thématique / Themenheft trajectoires
rom1027;03.04.2011;kaTA;beTA;spFR spIT spPT spES spÜG;dzLW dzSW dzMK dzWT;CfP: Neueste Medien unter Kontrolle? Medien- und kulturwissenschaftliche Perspektiven auf die strittige Neugestaltung unserer Kommunikation
rom1379;03.04.2011;kaTA;beTP;spFR spÜG;dzLW dzWT;Der kunsttheoretische Diskurs über die Skulptur im 18. Jahrhundert : Gegenstände Probleme Auseinandersetzungen
rom0934;03.04.2011;kaTA;beTA;spFR spÜG;dzMK;CfP: Kulturwissenschaften - Perspectives franco-allemandes
rom2847;03.04.2012;kaTA;beSV;spPT spES;dzLW dzMK;Ringvorlesung des America Romana Centrums Trier (Sommersemester 2012)
rom1890;03.04.2013;kaST;beWS;spFR spIT spES;dzDK;Juniorprofessur für Didaktik der modernen Fremdsprachen (W1 ohne Tenure Track)
rom1955;03.04.2013;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK dzDK dzWT;Kulturen & Technologien - Europäische Sommeruniversität in Digitalen Geisteswissenschaften
rom3471;03.04.2013;kaST;beWS;spES;dzSW;Wiss. Mitarbeiter/-in (Hist. Sprachwiss. Iberoromanistik 13 TV-L 65%)
rom1627;03.05.2009;kaTA;beTP;spFR;dzLW dzMK;Forum France Monde Francophone 2009: Erinnerung und Geschichte : Sklaverei im Blick/ Mémoire et Histoire : Regards contemporains sur l’esclavage
rom0531;03.05.2010;kaTA;beSV;spIT;dzLW dzSW dzMK;Bayr. Landesausstellung »Bayern und Italien« - Preview der BR-Dokumentarfilmreihe
rom0516;03.05.2010;kaWI;beSTU;spIT spÜG;dzLW dzSW dzMK;Ausschreibung von neun Studienplätzen im doppelten Master Dresden - Trento
rom1557;03.05.2010;kaTA;beTA;spÜG;dzLW dzSW dzMK dzWT;Europäische Sommeruniversität Kulturen & Technologien
rom2430;03.05.2011;kaWI;beSTU;spFR spIT spES spÜG;dzSW dzSP dzDK dzWT;Masterstudiengang in Übersetzungswissenschaft (2011/2013) an der Universidad Complutense Madrid
rom3089;03.05.2012;kaST;beNW;spES;dzSP;Teaching Fellowship in Spanish
rom2317;03.05.2012;kaST;beNW;spFR;dzSP;Lektor/in für Französisch
rom2012;03.05.2012;kaST;beNW;spIT;dzSP;Lecturer (Fixed Term) in Italian
rom3196;03.05.2012;kaST;bePR;spFR spIT spES;dzSW;Universitätsprofessur für Romanische Sprach- und Kommunikationswissenschaft
rom0750;03.05.2012;kaTA;beTA;spÜG;dzSW;CfP: Conference «Syntactic change and syntactic reconstruction: New perspectives»
rom3561;03.05.2013;kaST;beWS;spFR spES spÜG;dzDK dzWT;Wissenschaftliche Koordinatorin / wissenschaftlicher Koordinator
rom3567;03.05.2013;kaST;beWS;spÜG;dzLW dzSW dzMK;Wissenschaftliche Mitarbeiter/innen: Interdisziplinäres Forschungsprojekt zur ästhetischen Wahrnehmung und Bewertung von Musik Sprache und Literatur (MPIEA)
rom2632;03.05.2013;kaST;beSTI;spÜG;dzLW dzSW dzMK;Postdoc-Stipendien:  Interdisziplinäre Forschungsprojekte zur ästhetischen Wahrnehmung und Bewertung von Musik Sprache und Literatur (MPIEA)
rom0058;03.05.2013;kaST;beSTI;spÜG;dzLW dzSW dzMK dzDK;10 Stipendien für den Übergang in die Postdoc-Phase
rom1929;03.06.2009;kaTA;beTP;spFR spIT spES spÜG;dzLW dzMK;Katastrophe und Gedächtnis
rom1309;03.06.2009;kaTA;beTP;spFR spÜG;dzLW dzSW dzMK;Colloque international: Multiculturalisme et diversité culturelle dans les médias au Canada et au Québec
rom1611;03.06.2011;kaST;beSTI;spFR spIT spPT spES spWR spÜG;dzLW dzSW dzMK;Forschungsprogramm Kultur und Außenpolitik des Inst. für Auslandsbeziehungen (ifa)
rom0878;03.06.2011;kaWI;beAM;spES spÜG;dzLW dzSW dzMK dzWT;CfP: Identität und Alterität im zeitgenössischen Chicano Kino
rom3445;03.06.2011;kaWI;beAM;spÜG;dzMK dzWT;Webinar “Where languages collide: How multilingual literacies make social media real”
rom1307;03.06.2012;kaTA;beTP;spFR;dzLW;Colloque international Le roman sentimental et sa postérité (XIXe-XXIe siècles): pour une reconnaissance du genre?
rom2775;03.06.2012;kaST;beSTI;spFR spIT;dzLW dzMK dzWT;Promotionsplätze im Internationalen Graduiertenkolleg « Gründungsmythen Europas in Literatur Kunst und Musik » (Bonn – Paris IV Sorbonne – Florenz) 
rom0626;03.06.2013;kaTA;beTA;spFR spES spÜG;dzLW dzMK;CfA: „Herausforderung Helden“ - Themenheft des E-Journals helden. heroes. héros.
rom2799;03.06.2013;kaWI;beSTU;spES;dzLW dzSW;Promotionsstudiengang 'Sprache - Literatur - Gesellschaft' an der MLU Halle-Witenberg
rom3633;03.06.2013;kaST;beWS;spPT spES;dzMK;Wissenschaftliche/r Mitarbeiter/in Iberische Studien
rom1933;03.06.2013;kaTA;beTP;spÜG;dzMK;Kitsch. Vom Nutzen der Nicht-Kunst
rom3112;03.07.2008;kaWI;beAM;spÜG;dzLW dzMK;Theatrum-Metapher in der frühen Neuzeit - Neue Nummer von metaphorik.de 14/2008
rom1940;03.07.2009;kaWI;beSTU;spFR;dzLW dzMK;Kompaktseminar: Antike Legenden und das 19. Jahrhundert. Flaubert und die Epistemologien des Wissens
rom0120;03.07.2009;kaST;beNW;spES spÜG;dzWT;2 Mitarbeiter/innen im Referat Lateinamerika
rom2770;03.07.2009;kaST;beNW;spES spÜG;dzWT;Projektkoordinator/in im Bayerischen Hochschulzentrum für Lateinamerika
rom0734;03.07.2011;kaTA;beTA;spFR spIT spES;dzSW dzWT;CfP: Colloque international: Les emprunts lexicaux au français dans les langues européennes
rom2159;03.07.2012;kaST;beWS;spFR;dzSP;Lehrkraft für besondere Aufgaben französische Fremdsprachenausbildung
rom2971;03.07.2012;kaWI;beAM;spFR spIT spPT spES spWR spÜG;dzSP;Start des Bundeswettbewerbs Fremdsprachen 2012/2013
rom2535;03.07.2012;kaWI;beSTU;spES spÜG;dzSW dzSP;Neuer spanischsprachiger Doppelmaster LELin
rom1677;03.07.2012;kaST;beWS;spFR spÜG;dzSW dzWT;Full-time PhD Studentship in Natural Language Processing
rom2568;03.07.2013;kaTA;beTP;spES;dzLW dzMK;Paisajes vitales. Conflictos catástrofes y convivencias en Centroamérica y el Caribe
rom1056;03.07.2013;kaTA;beTA;spPT;dzLW dzMK;CfP: Portugiesische Identitäten – Positionen und Visionen
rom2926;03.08.2008;kaTA;beTA;spÜG;dzLW dzMK;Sichtbarkeit und Unsichtbarkeit um 1800: Workshop des Grad.kollegs Aufklärung – Religion – Wissen
rom1404;03.08.2009;kaWI;beAM;spÜG;dzLW dzMK;DFG-Projekt „Die Fürstenbibliothek Arolsen als Kultur- und Wissensraum vom 16. bis zum frühen 19. Jahrhundert und ihre Einflüsse auf Genese Formung und Identität des Fürstenstaats“
rom2522;03.08.2009;kaWI;beSTU;spPT spES spÜG;dzLW dzMK dzWT;Neuer Master North and Latin American Studies
rom0774;03.08.2009;kaTA;beTA;spIT;dzMK;CfP: Da Sodoma a Gomorra: Framing Crisis & Rebirth in Italian Cinema from the 1970s to the 2000s
rom0846;03.08.2010;kaWI;beAM;spÜG;dzLW;CfP für die Online-Zeitschrift HeLix Band 3 (2010)
rom1530;03.08.2010;kaTA;beTA;spÜG;dzSW;Erinnerung Empirische Methoden bei der Untersuchung von SprachRäumen
rom2548;03.09.2008;kaTA;beTP;spÜG;dzLW;Noten Anmerkungen Kommentare in literarischen Texten
rom0375;03.09.2008;kaTA;beTP;spES;dzMK;Almodóvar - Ecos alemanes ecos internacionales
