id;datum;kategorie;bereich;sprachen;disziplinen;titel
rom2921;2011-10-13;kaTA;beSV;spIT;dzSP;Settimana della Lingua Italiana nel Mondo 2011 (Trier)
rom1035;2011-10-14;kaTA;beTA;spES;dzLW dzMK;CfP: Oxford Graduate Symposium in Spanish Golden Age Studies
rom2852;2011-10-14;kaWI;beAM;spIT spÜG;dzLW dzMK;Ringvorlesung Grenzverläufe. Italien und Slowenien im Dialog
rom0844;2011-10-15;kaTA;beTA;spFR spÜG;dzLW dzSW dzMK;CfP: Frontières – Zones frontalières : Lieux de rencontres en études canadiennes
rom0888;2011-10-17;kaTA;beTA;spFR spÜG;dzLW dzWT;CfP: Imagination et Histoire : enjeux contemporains / Imagination and History : current issues
rom2794;2011-10-18;kaST;beSTI;spFR;dzLW dzMK dzWT;Promotionsstipendium „Narrative Rhetorik der ‚observation clinique‘: Evidenz Kontingenz und nosologisches System“
rom1752;2011-10-18;kaTA;beTP;spÜG;dzLW dzMK dzWT;Holocaust-Fiktion. Kunst jenseits der Authentizität
rom0089;2011-10-18;kaST;beSTI;spÜG;dzMK dzWT;15 Promotionsstipendien und 2 Postdoktorandenstipendien Graduiertenkolleg Materialität und Produktion (GRK 1678) Düsseldorf
rom3632;2011-10-19;kaST;beWS;spPT spES;dzLW dzMK;Wissenschaftliche/r Mitarbeiter/in Iberische Studien (50%)
rom0511;2011-10-19;kaTA;beTA;spFR;dzSW;Ausschreibung linguistischer Sektionen zum 8. Kongress des Frankoromanistenverbandes
rom3252;2011-10-20;kaST;bePR;spFR;dzDK;Vertretungsprofessur (W2) für Didaktik der Romanischen Sprachen Schwerpunkt Französisch
rom0580;2011-10-20;kaTA;beTP;spFR spÜG;dzLW;Brouillage des frontières. Deuxième rencontre - journée d'études
rom2742;2011-10-20;kaST;bePR;spÜG;dzLW;Professur (W 3): Vergleichende Literatur- und Kulturwissenschaft (Komparatistik)
rom1247;2011-10-20;kaTA;beTA;spFR;dzLW dzMK dzWT;CfP: Voyageurs européens à la cour de France au temps des Bourbons 1594-1789. Regards croisés
rom1770;2011-10-20;kaTA;beTA;spES;dzMK; III Congreso Internacional AsAECA (Córdoba Argentina)
rom0090;2011-10-20;kaTA;beTP;spIT spÜG;dzMK dzWT;150 Jahre Beziehungen Schweiz Italien 1861-2011 (Rom)
rom2737;2011-10-20;kaST;bePR;spFR spES;dzSW;Professur (W 2): Romanische Sprachwissenschaft (Schwerpunkt Spanisch)
rom0660;2011-10-20;kaTA;beTA;spFR spIT spPT spES spWR spÜG;dzSW;CfP: 13. Norddeutsches Linguistisches Kolloquium
rom0385;2011-10-22;kaTA;beTP;spFR spIT spPT spES;dzLW dzMK;Anfänge vom Ende: Schreibweisen des Naturalismus in der Romania
rom0835;2011-10-24;kaTA;beTA;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzDK;CfP: Forum Junge Romanistik Graz 2012 Spuren.Suche (in) der Romania
rom0678;2011-10-24;kaTA;beTA;spÜG;dzSW dzMK dzWT;CfP: 3. Europäische Tagung für Mehrsprachigkeit: Sprachen ohne Grenzen: Die Mehrsprachigkeit
rom0338;2011-10-26;kaST;beWS;spFR spES;dzLW;Akademische/n Mitarbeiter/in französische/spanische Literaturwissenschaft (50%)
rom0653;2011-10-26;kaTA;beTA;spÜG;dzLW dzSW dzMK dzWT;CfA: WinterSchool Transformations des IASH der Universität Bern unter Beteiligung des ZfL Berlin 
rom3357;2011-10-27;kaST;bePR;spFR spIT spES;dzDK;W2-Professur für Fachdidaktik der romanischen Sprachen
rom0047;2011-10-27;kaST;beSTI;spÜG;dzLW;10 Promotionsstipendien: Friedrich Schlegel Graduiertenschule für literaturwissenschaftliche Studien
rom0880;2011-10-27;kaTA;beTA;spES;dzLW dzMK;CfP: II Congreso BETA Escritura(s) y Reescritura(s) en el Mundo Hispánico
rom1871;2011-10-27;kaTA;beTP;spFR;dzLW dzMK;Journée d’études - Interculturalité en temps de guerre. Littérature médias et mémoires
rom0048;2011-10-27;kaST;beSTI;spÜG;dzLW dzMK;10 Promotionsstipendien: Graduate School der Leuphana Universität Lüneburg
rom0083;2011-10-27;kaST;beSTI;spÜG;dzLW dzMK;13 Stipendien für Doktoranden/-innen 1 Stelle als Postdoktorand/in 1 Stelle als Koordinator/in: Graduiertenkolleg Präsenz und implizites Wissen
rom2928;2011-10-27;kaTA;beTP;spES;dzLW dzMK dzWT;Simposio Humboldt: Política violencia y democracia entre lo global y lo local. / Politik Gewalt und Demokratie zwischen dem Globalen und dem Lokalen
rom0028;2011-10-27;kaST;beSTI;spÜG;dzLW dzSW dzMK;10 Doktorandenstipendien: Languages of Emotion
rom1956;2011-10-27;kaST;beNW;spES;dzMK;Kulturreferent/in am Instituto Cervantes (1x Frankfurt 1x Auslandsstelle)
rom3347;2011-10-27;kaST;bePR;spÜG;dzMK;W2-Professur: Angewandte Kultur- und Sprachwissenschaften
rom1504;2011-10-28;kaTA;beTA;spÜG;dzSW dzSP dzDK;Eighth International Conference on Third Language Acquisition and Multilingualism
rom1984;2011-10-30;kaST;beNW;spFR;dzSP;Language Tutor in French
rom0638;2011-11-01;kaWI;beAM;spFR spIT;dzLW;CfA: La dispute entre l’Arioste et le Tasse. Les appropriations de deux esthétiques antagonistes au XVIIe siècle en France 
rom3124;2011-11-02;kaTA;beTP;spÜG;dzLW dzSW;Translating Fictional Dialogue for Children
rom0063;2011-11-03;kaST;beSTI;spÜG;dzLW dzMK;11 Promotionsstipendien: DFG-Graduiertenkolleg Expertenkulturen des 12. bis 16. Jahrhunderts
rom0131;2011-11-03;kaST;beSTI;spÜG;dzLW dzMK;2 Postdoktorandenstipendien: DFG-Graduiertenkolleg Expertenkulturen des 12. bis 16. Jahrhunderts 
rom2363;2011-11-03;kaTA;beTP;spFR spÜG;dzLW dzMK dzWT;Lessing la critique et les arts
rom2989;2011-11-03;kaST;beSTI;spÜG;dzLW dzSW dzMK;Stiftungsfonds Martin-Buber-Gesellschaft der Forschungsstipendiaten der Geistes- und Sozialwissenschaften: Bewerbungsaufruf 2012-2013
rom2202;2011-11-03;kaST;beWS;spÜG;dzMK;Lehrkraft für besondere Aufgaben: Kulturwissenschaft
rom3430;2011-11-03;kaST;bePR;spÜG;dzMK;W3-Professur: Philosophische Ästhetik Kunstphilosophie Kulturphilosophie Kunsttheorie
rom3668;2011-11-03;kaST;beWS;spFR spPT;dzSP;Wissenschaftliche/r Mitarbeiter/in zur Fortentwicklung des Sprachenzentrums: Portugiesisch und Französisch
rom2816;2011-11-03;kaWI;beSTU;spPT;dzSP dzDK;QuestionÃ¡rio Imagens do (ensino) PortuguÃªs no Estrangeiro
rom1606;2011-11-03;kaST;beWS;spWR;dzSW;Forscher mit befristetem Arbeitsvertrag im Bereich Filologia e Linguistica Romanza
rom1104;2011-11-04;kaTA;beTA;spFR;dzLW dzMK;CfP: Sektion 2: 'Précarité'. Textes et images de la crise dans la culture française contemporaine Frankoromanistentag 2012
rom1748;2011-11-04;kaTA;beTP;spFR;dzLW dzMK dzWT;Historicité de la littérature contemporaine
rom2200;2011-11-04;kaST;beNW;spIT;dzSP;Lehrkraft für besondere Aufgaben Italienisch (Vertretung)
rom1038;2011-11-04;kaTA;beTA;spFR spÜG;dzSW dzMK;CfP: Panel Usages linguistiques et langage des (nouveaux) médias
rom2482;2011-11-04;kaWI;beAM;spFR spÜG;dzSW dzWT;Nachruf auf Prof. Dr. Ulrich Ricken (1926 bis 2011)
rom3042;2011-11-07;kaTA;beTP;spIT;dzLW;Symposium zum 75. Todestag von Luigi Pirandello: Pirandello e la traduzione culturale
rom2391;2011-11-07;kaTA;beTP;spÜG;dzLW;Literaturwissenschaft heute – Gegenstand Positionen Relevanz
rom0298;2011-11-07;kaTA;beTP;spÜG;dzMK dzWT;Abschied von 9/11. Wie man aufhört von der Katastrophe zu erzählen
rom0621;2011-11-07;kaTA;beTA;spÜG;dzSW;CfA: Face Work und Social Media
rom0737;2011-11-08;kaTA;beTA;spFR spÜG;dzLW dzMK;CfP: Colloque International Masculinités maghrébines à négocier : conceptions littéraires et cinématographiques du masculin
rom3067;2011-11-08;kaST;beWS;spÜG;dzLW dzSW;Tandem-Fellowship für „Linguistik und Literaturwissenschaft“
rom1376;2011-11-08;kaWI;kaAM;spFR spIT spES spWR;dzLW dzSW dzMK;Datenbank der Mittelmeerforschung
rom2267;2011-11-09;kaST;beWS;spFR spES;dzSW;Lehrkraft für besondere Aufgaben (Französische und spanische Sprachwiss.)
rom3099;2011-11-10;kaST;beWS;spPT;dzLW dzMK dzSP;Temporary University Teacher in Portuguese
rom3066;2011-11-10;kaST;beSTI;spÜG;dzLW dzSW;Tandem-Fellowship für Linguistik und Literaturwissenschaft (FRIAS School of Language & Literature)
rom2047;2011-11-10;kaST;beWS;spIT;dzMK dzSP;Lecturer in Italian
rom3085;2011-11-10;kaST;beNW;spES;dzSP;Teaching Fellow (Spanish Language)
rom2261;2011-11-10;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben: Wirtschaftsfranzösisch mit Wirtschaftsenglisch als Ergänzung
rom3098;2011-11-10;kaST;beNW;spFR;dzSP;Temporary University Teacher in French Language
rom1684;2011-11-10;kaST;bePR;spFR spIT spPT spES spWR;dzSW;Gastprofessor/in (Linguistik) am Institut für Romanistik Wien
rom3589;2011-11-10;kaST;beWS;spIT;dzSW;Wissenschaftlicher Mitarbeiter (Projektstelle post-doc): Soziophonetik
rom0641;2011-11-11;kaTA;beSV;spÜG;dzLW;CfA: L’histoire littéraire à l’épreuve des littératures transnationales
rom1368;2011-11-13;kaTA;beTP;spIT;dzLW;Dantes « Convivio » zwischen Kommentar und Hermeneutik. Traditionen und Kontexte
rom0390;2011-11-14;kaTA;beTP;spIT;dzLW;Antiklassizistische Tendenzen im Cinquecento
rom1470;2011-11-14;kaST;beWS;spÜG;dzLW;Doktorandenstelle und Plätze im Promotionsstudiengang „Literaturwissenschaft“ LMU München
rom1637;2011-11-14;kaTA;beTP;spFR;dzLW dzSW dzMK;France – Allemagne au XXe siècle : La production académique de savoir sur l’autre - 2. Les spécialistes universitaires de l’Allemagne et de la France au XXème siècle
rom1132;2011-11-14;kaTA;beTA;spFR;dzMK dzDK;CfP: Sektion Intermedialität im Französischunterricht Frankoromanistentag 2012
rom2651;2011-11-14;kaST;beWS;spFR spES;dzSW dzSP;Poste traduction espagnol - français (Liège)
rom0570;2011-11-15;kaTA;beTA;spES;dzLW;Borges - Buenos Aires. Segunda Jornada Iberoamericana
rom3634;2011-11-15;kaST;beWS;spFR spIT;dzLW;2 Wissenschaftliche/r Mitarbeiter/innen im Bereich Literaturwissenschaft: Französisch und Italienisch (je 50%)
rom2304;2011-11-15;kaST;beNW;spFR;dzSP;Lektoratsstelle für Französisch (100 %)
rom1098;2011-11-15;kaTA;beTA;spFR;dzSW dzMK;CfP: Sektion 13:  'Medientextsorten und neue Kommunikationsformen des Französischen. Kontrastive und translationswissenschaftliche Perspektiven' Frankoromanistentag 2012
rom0337;2011-11-15;kaST;beWS;spFR spIT spES;dzSW dzMK;Akademische Ratsstelle Sprach- und Medienwissenschaft
rom0185;2011-11-16;kaST;beSTI;spÜG;dzLW dzMK dzWT;3 Doktoranden-Stipendien GK „Lebensformen und Lebenswissen“
rom0623;2011-11-16;kaTA;beSV;spFR;dzMK;CfA: Films d'histoire : la mémoire nationale mise en cause revue Relief
rom0237;2011-11-17;kaST;beWS;spÜG;dzLW;5 Postdoctoral fellowships Zukunftsphilologie: revisiting the canons of textual scholarship
rom1535;2011-11-17;kaST;beSTI;spÜG;dzLW;Ernst-Jünger-Stipendiums des Ministerpräsidenten des Landes Baden-Württemberg
rom0336;2011-11-17;kaST;beWS;spFR spES;dzLW dzMK;Akademische Ratsstelle im Beamtenverhältnis auf Zeit
rom1026;2011-11-17;kaWI;beAM;spIT;dzLW dzMK dzWT;CfP: Neue Zeitschrift zu Leonardo Sciascia
rom0751;2011-11-17;kaTA;beTA;spÜG;dzLW dzSW dzMK dzWT;CfP: Configuration(s)
rom3621;2011-11-17;kaST;beWS;spÜG;dzMK;Wissenschaftliche/r Mitarbeiter/in: Dokumentations- und Kulturzentrum Deutscher Sinti und Roma
rom2058;2011-11-17;kaST;beWS;spPT;dzMK dzSP;Lecturer in Portuguese & Lusophone Studies
rom0756;2011-11-17;kaTA;beTA;spPT spES;dzMK dzWT;CfP: Congreso anual 2012: Espacios de género ADLAF - Asociación Alemana de Investigación sobre América Latina 
rom2231;2011-11-17;kaST;beNW;spES;dzSP;Lehrkraft für besondere Aufgaben: Spanisch für Übersetzer/innen
rom2305;2011-11-17;kaST;beNW;spES;dzSP;Lektoratsstelle für Hispanistik (100 %)
rom2280;2011-11-17;kaST;beNW;spIT;dzSP;Leitung der Abteilung Italienisch im Sprachenzentrum
rom2460;2011-11-20;kaTA;beTP;spFR spÜG;dzLW dzMK;Migration et identité. Colloque international et interdisciplinaire
rom0206;2011-11-20;kaST;beWS;spÜG;dzSW;3 Qualifikationsstellen (50%) im Linguistischen Internationalen Promotionsprogramm (LIPP)
rom1095;2011-11-21;kaTA;beTA;spFR;dzSW;CfP: Sektion 12 Laienlinguistik im frankophonen Internet Frankoromanistentag 2012
rom0692;2011-11-21;kaTA;beTA;spÜG;dzSW;CfP: 7. Kongress der Internationalen Gesellschaft für Dialektologie und Geolinguistik (SIDG)
rom2551;2011-11-22;kaTA;beTP;spPT;dzLW;Novas Vozes - Junge Literatur aus Brasilien Literaturwissenschaftlicher Nachwuchs-Workshop
rom3566;2011-11-22;kaST;beWS;spFR spES;dzLW dzMK;Wissenschaftliche Mitarbeiterin / Wissenschaftlicher Mitarbeiter im Bereich spanische oder französische Literatur- und Kulturwissenschaft (50%)
rom1636;2011-11-22;kaST;beWS;spFR;dzLW dzSP;Four-Year Career Development Fellowship in French
rom2093;2011-11-22;kaST;beWS;spES;dzMK dzSP;Lectureship Spanish & Latin American Studies
rom1516;2011-11-23;kaTA;beTP;spFR spES;dzLW dzMK;El Caribe como paradigma: Convivencias / Coincidencias Les Caraïbes comme paradigme: Convivialités et Coïncidences
rom0647;2011-11-23;kaTA;beTA;spÜG;dzLW dzMK dzWT;CfA: Shaping the Republic of Letters: Communication Correspondence and Networks in Early Modern Europe The Journal of Early Modern Studies
rom1848;2011-11-23;kaTA;beTA;spES;dzLW dzSW dzMK dzDK;IV Simposio Internacional de Hispanistas « Encuentros 2012 »
rom1318;2011-11-23;kaTA;beTP;spES;dzMK;Coloquio internacional: Construcciones de la nación en el cine mexicano de la Época de Oro al presente: formas históricas y procedimientos cinematográficos
rom0721;2011-11-23;kaTA;beTA;spÜG;dzMK;CfP: Bodies - Systems - Structures. Masculinities in the UK and the US 1945 to the present 
rom3455;2011-11-23;kaST;beSTI;spFR spÜG;dzMK dzWT;Wiedemann-Stipendien zur Aufklärungsforschung an der Herzog August Bibliothek
rom3342;2011-11-23;kaST;bePR;spES;dzSW;W1-Professur für Romanische Philologie / Sprachwissenschaft
rom3219;2011-11-23;kaTA;beTP;spES;dzSW dzMK;Universos semióticos textualidad y legitimación de saberes en la América colonial
rom3587;2011-11-24;kaST;beWS;spFR spPT;dzLW;Wissenschaftliche/r Mitarbeiter/-in
rom1464;2011-11-24;kaST;beSTI;spÜG;dzLW;Doktorandenstelle im Promotionsstudiengang Literaturwissenschaft
rom0029;2011-11-24;kaST;beSTI;spÜG;dzLW dzSW;10 Doktorandenstipendien: Languages of Emotion
rom3696;2011-11-24;kaTA;beTA;spÜG;dzLW dzWT;Workshop zum Ethoskonzept
rom1486;2011-11-24;kaST;beSTI;spIT;dzMK;DoktorandInnenstipendium Teilprojekt „Geschichte für alle in italienischen Zeitschriften“
rom0003;2011-11-24;kaWI;beAM;spÜG;dzMK;08. Interkultureller Praxis- und Alumnitag in Saarbrücken
rom2300;2011-11-24;kaST;beNW;spES;dzSP;Lektorat Wirtschaftsspanisch
rom2947;2011-11-24;kaST;beNW;spES;dzSP;Spanisch-Lektorat
rom2700;2011-11-24;kaST;bePR;spÜG;dzSW;Professur Angewandte Sprachwissenschaft
rom3191;2011-11-24;kaST;bePR;spÜG;dzSW;Universitätsprofessur für Psycho- Neuro- und klinische Linguistik
rom3348;2011-11-24;kaST;bePR;spÜG;dzSW;W2-Professur Angewandte Sprachwissenschaft
rom1769;2011-11-26;kaTA;beTA;spES;dzLW;III Coloquio internacional Francisco Umbral: Memoria(s): entre mentiras y verdades
rom1742;2011-11-27;kaST;beSTI;spES spÜG;dzLW;Hilde-Domin-Stipendium für lateinamerikanisch-deutsche Literaturbeziehugen
rom1872;2011-11-27;kaTA;beTP;spFR;dzLW dzMK;Journée d’études : Jean-Richard Bloch et les Arts plastiques
rom1111;2011-11-28;kaTA;beTA;spFR;dzLW;CfP Sektion 7: Revolution der Medien Evolution der Literaturwissenschaft? - Révolution des médias évolution des études de lettres? Frankoromanistentag 2012
rom0497;2011-11-28;kaWI;beMB;spÜG;dzLW dzSW dzMK dzDK;Ausschreibung: Deutscher Studienpreis 2012
rom0471;2011-11-28;kaTA;beTA;spFR;dzLW dzSW dzMK dzSP dzDK;Aufruf zur Beteiligung an den Sektionen beim 8. Kongress 2012 in Leipzig des Frankoromanistenverbandes [R]evolution der Medien
rom3243;2011-11-29;kaWI;beAM;spFR;dzLW dzSW dzMK dzDK;Verleihung des Dissertationspreises 2011 der Deutsch-Französischen Hochschule und der Apec
rom2550;2011-11-29;kaTA;beTP;spÜG;dzLW dzSW dzMK dzDK dzWT;Nouvelles pratiques et cultures du numérique dans les sciences et les technologies
rom2906;2011-11-29;kaST;beNW;spFR;dzSP;Senior Lecturer Französisch (50%)
rom3518;2011-11-29;kaST;beWS;spFR spES;dzSW;Wiss. Mitarbeiter/in Romanische Sprachwissenschaft
rom2929;2011-11-30;kaTA;beTP;spES;dzLW;Simposio internacional: Europa y la ciudad - El pensamiento de María Zambrano en su contexto europeo
rom2963;2011-11-30;kaTA;beSV;spÜG;dzLW;Spring School “Digitale Edition von Archivalien und Handschriften”
rom2692;2011-12-01;kaST;bePR;spIT;dzLW;Professor of Italian
rom1429;2011-12-01;kaTA;beSV;spÜG;dzLW dzMK dzWT;Die Ordnung des Wissens – der mittelalterliche Wissenskosmos 37. Internationaler Wolfenbütteler Sommerkurs
rom2993;2011-12-01;kaST;beSTI;spÜG;dzLW dzSW dzMK;Stipendien an 10 Postdoktoranden/innen: Stiftungsfonds Martin-Buber-Gesellschaft
rom0361;2011-12-01;kaWI;beFJR;spFR spIT spPT spES spWR;dzLW dzSW dzMK dzDK;Aktuelle Informationen zum XXVIII. Forum Junge Romanistik Spuren.Suche (in) der Romania
rom0030;2011-12-01;kaST;beSTI;spÜG;dzMK dzWT;10 Doktorandenstipendien Languages of Emotion
rom2078;2011-12-01;kaST;beNW;spFR;dzSP;Lecturer/Senior Lecturer in French Language (0.6 FTE)
rom3182;2011-12-01;kaST;bePR;spFR spIT spES;dzSW;Universitätsprofessor/in (W3) für Romanische Sprachwissenschaft
rom0031;2011-12-01;kaST;beSTI;spÜG;dzSW;10 Doktorandenstipendien: Languages of Emotion
rom3614;2011-12-01;kaST;beWS;spÜG;dzWT;Wissenschaftliche/r Mitarbeiter/in bologna.lab (50%)
rom1583;2011-12-03;kaTA;beTA;spES;dzLW;CfP: Coloquio Internacional Ficciones animales / animales de ficción en la literatura española e hispanoamericana
rom2893;2011-12-03;kaTA;beTA;spFR;dzLW;CfP: Segundo Coloquio Internacional «Nuevas Narrativas Mexicanas: Desde la diversidad»
rom2732;2011-12-04;kaST;bePR;spPT;dzLW;Professur Portugiesische Literatur
rom2731;2011-12-04;kaST;bePR;spPT;dzMK;Professur Portugiesische Kultur
rom3505;2011-12-06;kaST;beWS;spPT spES;dzLW;Wiss. Mitarbeiter/in Literaturwissenschaft (50%)
rom1296;2011-12-07;kaTA;beTA;spFR;dzLW dzMK;CIERA-Seminar Sinneswelten - Mondes sensibles et émotions
rom3341;2011-12-07;kaST;bePR;spÜG;dzSW dzMK;W1-Professur für Medienlinguistik
rom0560;2011-12-08;kaST;beWS;spÜG;dzMK;Bis zu 3 ganze Stellen (Research-Team-Stellen) als Wissenschaftliche/r Mitarbeiterin/Mitarbeiter (ggf. Postdoc-Stipendien)
rom2786;2011-12-08;kaST;beWS;spÜG;dzMK;Promotionsstellen (Research-Team-Stellen) als wissenschaftliche/r Mitarbeiter/in/ (ggf. Promotionsstipendien)
rom3584;2011-12-08;kaST;beWS;spÜG;dzMK;Wissenschaftliche/r Leiter/in: Kulturwissenschaftliche Institut in Essen sucht für die Forschungsbereiche Interkultur - Lebenswelten in pluralisierten Gesellschaften und Europa - Identität und Identitäten
rom1918;2011-12-08;kaST;bePR;spÜG;dzMK;Juniorprofessur (W1) für Vergleichende Kultur- und Sozialanthropologie spätmoderner Gesellschaften
rom1093;2011-12-08;kaTA;beTA;spFR;dzSW;CfP Sektion 10: Sprache und Identität im digitalen Raum - Langue et identité dans l’espace digital Frankoromanistentag 2012
rom2164;2011-12-09;kaST;beNW;spFR;dzLW;Lehrkraft für besondere Aufgaben: Französische Literaturwissenschaft
rom1205;2011-12-09;kaTA;beTA;spFR;dzLW dzMK;CfP: The Spectrum - University of Cambridge French Graduate Conference
rom2163;2011-12-09;kaST;beNW;spFR;dzLW dzSP;Lehrkraft für besondere Aufgaben Französische Literaturwissenschaft und Französische Sprachpraxis
rom0842;2011-12-09;kaTA;beTA;spFR;dzLW dzSW dzMK dzWT;CfP Französischer Presse-Journalismus im Spannungsverhältnis von Print- und Online-Textualität
rom2190;2011-12-12;kaST;beWS;spFR spIT;dzLW dzMK;Lehrkraft für besondere Aufgaben im Bereich Literatur- Kulturwissenschaft Französisch und Italienisch (50%)
rom0932;2011-12-12;kaTA;beTA;spÜG;dzLW dzMK;CfP: Kulturen des Affektiven. Die Künste im Spannungsfeld von religiösem Erleben und ästhetischer Wahrnehmung in der Frühen Neuzeit
rom1843;2011-12-12;kaST;beNW;spIT;dzSP;Italienisch Lektoratsstelle
rom2198;2011-12-13;kaST;beNW;spIT;dzLW;Lehrkraft für besondere Aufgaben (ital. Literaturwissenschaft)
rom3773;2011-12-13;kaST;beSTI;spFR;dzLW dzMK;Zwei Doktorandenstipendien (Romanistik Kunstgeschichte)
rom3637;2011-12-13;kaST;beWS;spFR spIT spPT spES;dzSW;Wissenschaftliche/r Mitarbeiterin im Bereich Romanische Sprachwissenschaft:
rom0840;2011-12-14;kaTA;beTA;spFR;dzLW;CfP: Francis Jammes et l'Allemagne
rom2241;2011-12-14;kaST;beWS;spFR spES;dzLW dzMK;Lehrkraft für besondere Aufgaben spanische und französische Literatur- und Kulturwissenschaft
rom3506;2011-12-14;kaST;beWS;spFR spES;dzLW dzMK;Wiss. Mitarbeiter/in Literaturwissenschaft (Französisch Spanisch)
rom2123;2011-12-15;kaST;beWS;spFR spIT spES;dzDK;Lehrkraft für besondere Aufgaben
rom0335;2011-12-15;kaST;beWS;spFR spES;dzLW;Akademische Ratsstelle im Beamtenverhältnis auf Zeit (Nachfrist!)
rom0873;2011-12-15;kaTA;beTA;spES spÜG;dzLW dzMK;CfP: I Congreso Internacional Sobre lo Fantástico en Narrativa Teatro Cine Televisión Cómic y Videojuegos
rom0384;2011-12-15;kaST;beWS;spFR;dzLW dzMK;Andrew W. Mellon Post-Doctoral Fellow in the field of Multilingualism in Medieval France and the broader European context
rom0056;2011-12-15;kaST;beSTI;spÜG;dzLW dzSW dzMK dzDK;10 Research Fellowships (LMU Academic Career Program)
rom0207;2011-12-15;kaST;beWS;spÜG;dzMK;3 Stellen (Research-Team-Stellen) als Wissenschaftliche/r Mitarbeiter/in (ggf. Postdoc-Stipendien): International Graduate Centre for the Study of Culture (GCSC)
rom3630;2011-12-15;kaST;beWS;spÜG;dzMK;Wissenschaftliche/r Mitarbeiter/in (ggf. Promotionsstipendien): International Graduate Centre for the Study of Culture (GCSC) 
rom0923;2011-12-15;kaTA;beTA;spPT;dzSP dzDK;CfP: Jornadas Pedagógicas de Português de Estocolmo 2012: Aprendizagem e Ensino de Português Língua Estrangeira e Português Língua Materna fora do espaço lusófono - convergências e divergências
rom1257;2011-12-15;kaTA;beTA;spÜG;dzSW;CfP: Workshop Clitics and beyond
rom3309;2011-12-15;kaST;bePR;spÜG;dzSW dzMK;W 1-Professur für Medienlinguistik
rom3024;2011-12-15;kaST;beNW;spFR;dzWT;Studienkoordinator/-in
rom2587;2011-12-16;kaST;beSTI;spFR;dzLW dzSW dzMK;PhD funding in French Studies University of Manchester
rom0731;2011-12-17;kaTA;beTA;spFR spIT spÜG;dzLW dzMK dzWT;CfP: Colloque annuel de la Société canadienne d'études de la Renaissance
rom3284;2011-12-17;kaWI;beAM;spFR;dzWT;Vizepräsidentin für Europa der Saar-Uni erhält französischen Orden
rom0450;2011-12-19;kaST;beWS;spPT;dzMK;Associate or assistant professor in Portuguese
rom1668;2011-12-19;kaST;beNW;spFR spES;dzSW;Fristverlängerung: Lehrkraft für besondere Aufgaben (französische und spanische Linguistik)
rom1043;2011-12-19;kaTA;beTA;spÜG;dzSW;CfP: Perspektiven - 2. Diskussionforum Linguistik in Bayern
rom1524;2011-12-20;kaTA;beTA;spFR;dzLW;Entre fiction et didactique :  l’œuvre de Raoul de Houdenc
rom0783;2011-12-20;kaTA;beTA;spFR spÜG;dzMK dzWT;CfP: Der Platz der DDR in den deutsch-französischen Beziehungen nach 1945
rom2165;2011-12-20;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben Französische Sprachlehre und Übersetzung (50%)
rom2183;2011-12-20;kaST;beNW;spFR;dzSP;Lehrkraft für besondere Aufgaben für Translation und Kultur (Deutsch-Französisch) (50%)
rom0711;2011-12-20;kaTA;beTA;spFR;dzSW;CfP: Association for French Language Studies Conference 2012
rom0666;2011-12-21;kaTA;beTA;spFR;dzLW;CfP: 1912: The State of the French Novel before Proust
rom2048;2011-12-21;kaST;beWS;spIT;dzLW dzMK dzSP;Lecturer in Italian
rom0561;2011-12-21;kaST;beWS;spÜG;dzMK;Bis zu 3 Postdoc-Stellen und 13 x 065 Promotionsstellen International Graduate Centre for the Study of Culture (Univ. Gießen)
rom0142;2011-12-21;kaST;beSTI;spÜG;dzMK;2 Promotionsstipendien Graduiertenkolleg „Kulturkontakt und Wissenschaftsdiskurs“
rom3068;2011-12-21;kaST;beNW;spES;dzSP;Teaching Assistant in Spanish
rom3610;2011-12-22;kaST;beWS;spÜG;dzLW dzMK;Wissenschaftliche/r Mitarbeiter/in als Koordinator/-in des Internationalen Promotionsprogramms Literatur- und Kulturwissenschaften (IPP)
rom0062;2011-12-22;kaST;beSTI;spÜG;dzLW dzMK dzWT;11 Promotionsstipendien 2 PostDoc-Stipendien Expertenkulturen 12.-16. Jahrhundert
rom3320;2011-12-22;kaST;bePR;spPT spES;dzSW;W 2-Professur: Spanische und Portugiesische Sprach- und Übersetzungswissenschaft
rom0675;2011-12-27;kaTA;beTA;spÜG;dzSW;CfP: 27. Arbeitstagung des AKS (Arbeitskreis der Sprachenzentren Sprachlehrinstitute und Fremdspracheninstitute e.V.)
rom3207;2011-12-29;kaST;bePR;spFR spES;dzLW;Universitätsprofessur (W 2/W 3): Französische Literaturwissenschaft
rom2644;2011-12-29;kaST;beSTI;spÜG;dzMK;Postdoktorandenstipendium:  „Automatismen - Strukturentstehung außerhalb geplanter Prozesse in Informationstechnik Medien und Kultur
rom3200;2011-12-29;kaST;bePR;spFR spIT;dzSW;Universitätsprofessur: Sprachwissenschaft Französisch und Italienisch
rom3346;2011-12-29;kaST;bePR;spÜG;dzSW;W2 - Professur Allgemeine Sprachwissenschaft (Spezialisierung: Sprachtypologie)
rom0544;2011-12-29;kaST;beNW;spFR spES spÜG;dzWT;Bibliotheksmitarbeiter/in
